Term,STRM,COLL,DEPT,SUBJECT,CAT No,SECTION,ENRL TTL,ENRL A TO F,GPA,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,NC,I,IC,RD,RP,SP,W,WU,CLASS No
S18,2183,ET,EE,EE,3720,01,17,18,3.11,2,3,1,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32233
S18,2183,ET,EE,EE,3810,01,17,17,2.24,2,2,0,3,0,0,4,1,1,2,1,1,0,0,0,0,0,0,0,0,0,32234
S18,2183,ET,EE,EE,3810,03,22,22,2.81,5,4,2,2,2,1,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,32484
S18,2183,ET,EE,EE,4130,01,17,17,3.67,11,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32274
S18,2183,ET,EE,EE,4220,01,22,22,3.49,7,3,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32275
S18,2183,ET,EE,EE,4300,01,21,23,3.16,10,3,0,3,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,2,0,32283
S18,2183,ET,EE,EE,4310,01,25,25,2.67,8,2,2,1,2,0,2,1,1,4,2,0,0,0,0,0,0,0,0,0,0,32287
S18,2183,ET,EE,EE,4320,01,11,11,2.39,3,0,1,0,1,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,32290
S18,2183,ET,EE,EE,4340,01,20,20,3.67,11,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32294
S18,2183,ET,EE,EE,4440,01,26,29,2.58,6,2,2,0,1,2,6,4,0,3,0,0,0,0,1,0,0,0,0,2,0,32305
S18,2183,ET,EE,EE,4480,01,8,11,2.91,2,2,2,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,32306
S18,2183,ET,EE,EE,4540,01,26,26,3.44,9,4,7,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36561
S18,2183,ET,EE,EE,4610,01,23,24,3.15,2,3,3,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32309
S18,2183,ET,EE,EE,4689,01,18,18,3.8,10,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32310
S18,2183,ET,EE,EE,4820,01,15,15,3.01,4,1,2,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36048
S18,2183,ET,EE,EE,4962,01,66,70,3.49,21,16,11,11,5,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,32311
S18,2183,ET,EE,EE,5160,01,19,20,3.36,5,2,6,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32315
S18,2183,ET,EE,EE,5360,01,14,15,3.41,4,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32387
S18,2183,ET,EE,EE,5370,01,14,14,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32316
S18,2183,ET,EE,EE,5440,01,19,19,3.25,4,7,3,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,32317
S18,2183,ET,EE,EE,5540,01,12,12,3.98,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32388
S18,2183,ET,EE,EE,5600,01,14,14,3.49,4,3,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32318
S18,2183,ET,EE,EE,5630,01,14,14,3.47,4,3,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32320
S18,2183,ET,EE,EE,5960,01,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,0,0,1,0,2,0,32201
S18,2183,ET,ETD,ENGR,1500,01,89,89,2.52,8,4,9,20,6,17,9,3,4,4,0,5,0,0,0,0,0,0,0,0,0,32322
S18,2183,ET,ETD,ENGR,1500,05,47,47,2.29,1,0,5,14,3,5,7,2,2,4,2,2,0,0,0,0,0,0,0,0,0,32350
S18,2183,ET,ETD,ENGR,1540,01,34,34,3.67,26,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32326
S18,2183,ET,ETD,ENGR,1540,02,32,32,3.38,23,0,0,4,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,32327
S18,2183,ET,ETD,ENGR,1540,04,31,31,3.55,26,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32329
S18,2183,ET,ETD,ENGR,1540,05,20,20,3.8,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32330
S18,2183,ET,ETD,ENGR,1540,07,24,24,3.47,17,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32332
S18,2183,ET,ETD,ENGR,1540,08,13,13,3.92,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32333
S18,2183,ET,ETD,ENGR,1540,10,21,22,3.71,17,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32335
S18,2183,ET,ETD,ENGR,1540,11,12,12,3.83,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32336
S18,2183,ET,ETD,ENGR,1540,13,19,19,3.74,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32338
S18,2183,ET,ETD,ENGR,1540,16,40,41,3.72,32,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,32341
S18,2183,ET,ETD,ENGR,1540,17,18,18,3.61,13,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32342
S18,2183,ET,ETD,ENGR,1540,20,15,15,3.87,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32345
S18,2183,ET,ETD,ENGR,1540,26,10,10,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35746
S18,2183,ET,ETD,ENGR,1540,30,21,21,3.43,14,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,35750
S18,2183,ET,ETD,ENGR,1540,34,19,19,3.84,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36685
S18,2183,ET,ETD,ENGR,1540,35,16,16,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36686
S18,2183,ET,ETD,ENGR,1540,40,17,17,3.26,6,3,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36809
S18,2183,ET,ETD,ENGR,1540,41,16,16,3.81,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36810
S18,2183,ET,ETD,ENGR,1540,42,28,29,3.08,11,0,6,5,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,37182
S18,2183,ET,ETD,ENGR,1540,43,16,16,3.19,8,2,2,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,37183
S18,2183,ET,ETD,ENGR,1540,44,17,17,2.94,7,3,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,37340
S18,2183,ET,ETD,ENGR,1540,45,19,19,2.26,7,1,1,1,1,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,37341
S18,2183,ET,ME,ME,1140,03,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,37365
S18,2183,ET,ME,ME,2010,01,42,43,1.73,1,2,2,2,8,1,5,3,4,3,2,9,0,0,0,0,0,0,0,1,0,32178
S18,2183,ET,ME,ME,2010,02,34,35,1.62,2,0,0,0,2,3,10,6,1,2,2,6,0,0,0,0,0,0,0,1,0,37133
S18,2183,ET,ME,ME,2040,01,70,71,1.99,6,5,2,6,6,7,9,6,5,4,2,12,0,0,1,0,0,0,0,0,0,32179
S18,2183,ET,ME,ME,2040,02,36,36,2.14,0,5,1,7,4,4,5,2,0,0,1,7,0,0,0,0,0,0,0,0,0,37391
S18,2183,ET,ME,ME,2050,02,34,34,1.7,1,1,1,1,4,3,9,0,1,4,4,3,0,0,0,0,0,0,0,0,2,36748
S18,2183,ET,ME,ME,2050,03,28,28,2.37,1,3,5,5,2,2,2,1,1,2,1,3,0,0,0,0,0,0,0,0,0,36986
S18,2183,ET,ME,ME,2070,01,68,72,2.51,5,6,6,6,15,7,11,0,5,5,1,0,0,0,0,0,0,0,0,4,1,36795
S18,2183,ET,ME,ME,2120,01,44,44,2.64,3,1,2,16,5,5,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,32182
S18,2183,ET,ME,ME,2540,01,19,19,3.28,10,1,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,36862
S18,2183,ET,ME,ME,2800,01,25,25,2.84,4,3,4,3,2,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,32183
S18,2183,ET,ME,ME,2800,02,24,24,2.95,5,4,3,3,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32184
S18,2183,ET,ME,ME,2800,03,26,27,2.99,6,4,0,6,2,3,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,32510
S18,2183,ET,ME,ME,2800,04,20,20,2.8,5,0,3,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37082
S18,2183,ET,ME,ME,2800,05,13,13,2.64,4,2,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,37348
S18,2183,ET,ME,ME,3000,01,48,50,2.57,2,18,8,3,1,0,2,2,0,2,2,8,0,0,0,0,0,0,0,2,0,32185
S18,2183,ET,ME,ME,3000,02,37,39,2.73,2,3,9,6,2,5,5,3,1,1,0,0,0,0,1,0,0,0,0,1,0,32511
S18,2183,ET,ME,ME,3000,03,37,37,2.42,5,0,5,5,4,2,6,3,2,1,3,1,0,0,0,0,0,0,0,0,0,37320
S18,2183,ET,ME,ME,3010,01,50,52,2.77,2,7,10,15,3,4,4,0,1,0,0,4,0,0,0,0,0,0,0,2,0,32396
S18,2183,ET,ME,ME,3030,01,27,27,1.83,1,0,1,1,4,7,5,0,1,1,0,5,0,0,0,0,0,0,0,0,1,32186
S18,2183,ET,ME,ME,3030,02,36,36,1.8,1,0,0,3,1,7,12,0,4,3,1,3,0,0,0,0,0,0,0,0,1,36301
S18,2183,ET,ME,ME,3030,03,20,21,2.02,0,0,1,0,3,7,2,3,1,1,2,0,0,0,0,0,0,0,0,1,0,36302
S18,2183,ET,ME,ME,3040,01,23,23,3.47,6,8,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32187
S18,2183,ET,ME,ME,3040,02,23,23,3.25,5,2,9,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32188
S18,2183,ET,ME,ME,3040,03,20,20,3.27,2,6,5,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36942
S18,2183,ET,ME,ME,3040,04,20,20,3.42,4,6,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37145
S18,2183,ET,ME,ME,3040,05,13,13,3.38,4,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37146
S18,2183,ET,ME,ME,3060,01,30,33,2.33,4,0,2,5,4,2,5,0,4,1,1,2,0,0,0,0,0,0,0,3,0,32189
S18,2183,ET,ME,ME,3060,02,31,33,2.74,10,5,3,0,3,2,1,1,0,0,0,5,0,0,0,0,0,0,0,2,1,37013
S18,2183,ET,ME,ME,3060,03,24,24,2.29,1,3,1,2,3,3,6,0,2,1,0,2,0,0,0,0,0,0,0,0,0,37322
S18,2183,ET,ME,ME,3120,01,15,15,3.33,2,4,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32190
S18,2183,ET,ME,ME,3120,02,10,10,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32191
S18,2183,ET,ME,ME,3120,03,12,12,3.04,0,2,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32192
S18,2183,ET,ME,ME,3120,04,15,15,2.77,0,0,4,5,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32412
S18,2183,ET,ME,ME,3120,05,10,10,3.11,0,0,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36932
S18,2183,ET,ME,ME,3120,06,10,10,2.96,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36987
S18,2183,ET,ME,ME,3130,01,14,14,3.24,0,4,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32193
S18,2183,ET,ME,ME,3130,02,13,14,3.38,0,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32194
S18,2183,ET,ME,ME,3130,03,15,15,3.24,2,2,6,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32195
S18,2183,ET,ME,ME,3130,05,15,15,3.41,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37109
S18,2183,ET,ME,ME,3130,06,13,13,3.68,3,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37319
S18,2183,ET,ME,ME,3150,01,16,16,2.72,3,3,2,1,1,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,32196
S18,2183,ET,ME,ME,3150,02,13,13,3.24,0,5,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32214
S18,2183,ET,ME,ME,3150,03,13,13,3.35,0,5,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32215
S18,2183,ET,ME,ME,3150,04,12,12,3.23,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32411
S18,2183,ET,ME,ME,3200,01,65,66,1.58,2,0,1,4,3,6,15,4,8,8,3,11,0,0,0,0,0,0,0,1,0,32217
S18,2183,ET,ME,ME,3200,02,36,37,2.46,0,2,1,10,1,4,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32513
S18,2183,ET,ME,ME,3210,01,81,81,2.89,15,10,11,11,10,8,8,2,2,0,0,4,0,0,0,0,0,0,0,0,0,32224
S18,2183,ET,ME,ME,3210,02,31,31,2.47,3,3,1,1,0,7,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37108
S18,2183,ET,ME,ME,3230,01,77,77,2.36,4,12,7,7,5,11,8,7,5,3,1,7,0,0,0,0,0,0,0,0,0,32226
S18,2183,ET,ME,ME,3230,02,41,41,2.47,4,2,4,6,7,5,3,3,2,1,2,1,0,0,0,0,0,0,0,0,1,37105
S18,2183,ET,ME,ME,3261,01,75,76,2.05,1,1,6,5,7,2,30,11,4,4,0,2,0,0,0,0,0,0,0,1,2,32232
S18,2183,ET,ME,ME,3270,01,63,67,2.04,4,2,3,10,8,4,12,2,0,5,3,6,0,0,1,0,0,0,0,3,4,32236
S18,2183,ET,ME,ME,3800,01,28,28,2.8,5,3,4,6,2,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,32237
S18,2183,ET,ME,ME,3800,02,31,31,2.96,7,2,5,4,4,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,32238
S18,2183,ET,ME,ME,4040,01,20,32,2.67,2,2,0,4,1,4,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0,36293
S18,2183,ET,ME,ME,4060,01,28,29,2.73,8,0,3,5,3,1,3,0,0,3,0,2,0,0,1,0,0,0,0,0,0,32395
S18,2183,ET,ME,ME,4090,01,25,27,3.42,7,6,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,32241
S18,2183,ET,ME,ME,4100,01,39,40,2.96,7,4,4,8,3,7,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,32243
S18,2183,ET,ME,ME,4110,01,36,36,2.7,2,3,5,9,0,5,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,32244
S18,2183,ET,ME,ME,4140,01,21,24,1.8,0,2,1,1,1,1,9,0,0,1,0,3,0,0,0,0,0,0,0,3,2,32245
S18,2183,ET,ME,ME,4140,02,24,28,2.34,1,1,0,7,2,1,9,0,0,1,1,1,0,0,0,0,0,0,0,4,0,32246
S18,2183,ET,ME,ME,4150,01,14,14,2.87,0,2,6,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32247
S18,2183,ET,ME,ME,4180,01,27,27,3.36,8,6,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32476
S18,2183,ET,ME,ME,4220,01,30,30,2.76,4,4,6,4,1,0,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,32248
S18,2183,ET,ME,ME,4230,01,24,24,2.54,2,2,4,4,2,2,3,1,0,2,1,1,0,0,0,0,0,0,0,0,0,32249
S18,2183,ET,ME,ME,4300,01,13,15,2.21,0,0,1,4,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,2,1,32250
S18,2183,ET,ME,ME,4310,01,16,16,2.83,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32458
S18,2183,ET,ME,ME,4310,02,15,15,3.67,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32459
S18,2183,ET,ME,ME,4310,03,16,16,3.42,2,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32489
S18,2183,ET,ME,ME,4310,04,16,16,3.74,6,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32490
S18,2183,ET,ME,ME,4310,05,15,15,3.29,1,4,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36271
S18,2183,ET,ME,ME,4310,06,16,16,2.96,0,0,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36272
S18,2183,ET,ME,ME,4310,07,17,17,3.25,1,3,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37005
S18,2183,ET,ME,ME,4510,01,12,14,3.38,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,36294
S18,2183,ET,ME,ME,4520,01,27,28,2.94,5,4,5,2,2,3,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,36296
S18,2183,ET,ME,ME,4540,02,13,13,3.38,4,2,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36961
S18,2183,ET,ME,ME,4972,02,121,123,3.33,33,23,21,20,13,1,9,1,0,0,0,0,0,0,2,0,0,0,0,0,0,32252
S18,2183,ET,ME,ME,5010,01,11,12,3.48,4,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32254
S18,2183,ET,ME,ME,5060,01,21,21,3.38,6,3,5,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36297
S18,2183,ET,TECH,TECH,1000,01,20,21,3.63,9,6,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,32417
S18,2183,ET,TECH,TECH,1010,01,26,26,2.96,3,2,4,4,9,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32266
S18,2183,ET,TECH,TECH,1100,01,23,23,2.57,2,4,3,2,3,4,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,32267
S18,2183,ET,TECH,TECH,1100,03,10,10,2.8,5,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,32269
S18,2183,ET,TECH,TECH,1200,01,17,20,2.81,3,2,2,5,0,1,0,2,0,1,0,1,0,0,1,0,0,0,0,2,0,32415
S18,2183,ET,TECH,TECH,1200,03,12,12,1.43,0,1,0,2,1,0,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,32477
S18,2183,ET,TECH,TECH,1400,01,13,13,3.59,7,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32474
S18,2183,ET,TECH,TECH,1600,01,23,24,3.99,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32271
S18,2183,ET,TECH,TECH,2000,01,31,31,3.41,7,8,8,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32416
S18,2183,ET,TECH,TECH,2340,01,12,12,3.5,7,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32273
S18,2183,ET,TECH,TECH,3130,01,20,20,3.22,6,2,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32277
S18,2183,ET,TECH,TECH,3500,01,31,33,3.22,13,4,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,32279
S18,2183,ET,TECH,TECH,3510,01,36,36,2.64,8,1,5,5,2,4,4,2,0,2,0,3,0,0,0,0,0,0,0,0,0,32280
S18,2183,ET,TECH,TECH,3550,01,28,28,2.26,4,0,2,8,0,2,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,32281
S18,2183,ET,TECH,TECH,3580,01,29,29,3.55,19,2,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,32282
S18,2183,ET,TECH,TECH,3590,01,35,35,3.62,25,4,1,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32284
S18,2183,ET,TECH,TECH,3600,01,22,23,3.27,7,4,5,2,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,32285
S18,2183,ET,TECH,TECH,3700,01,15,18,2.57,1,1,1,6,1,3,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,32288
S18,2183,ET,TECH,TECH,3820,01,19,20,3.87,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36796
S18,2183,ET,TECH,TECH,4000,01,27,28,2.75,2,3,3,5,5,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,32291
S18,2183,ET,TECH,TECH,4000,02,20,22,2.36,2,2,0,5,1,0,6,0,0,2,0,0,0,0,0,0,0,0,0,2,2,32292
S18,2183,ET,TECH,TECH,4000,03,24,24,3.18,6,5,5,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,32440
S18,2183,ET,TECH,TECH,4210,01,15,16,2.2,1,2,1,3,1,2,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,32293
S18,2183,ET,TECH,TECH,4400,01,28,28,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32295
S18,2183,ET,TECH,TECH,4420,01,21,21,3.13,4,5,0,5,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32456
S18,2183,ET,TECH,TECH,4460,01,38,38,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32296
S18,2183,ET,TECH,TECH,4470,01,27,27,3.47,12,4,2,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32297
S18,2183,ET,TECH,TECH,4510,01,20,20,2.43,3,2,1,2,4,0,4,0,0,1,0,3,0,0,0,0,0,0,0,0,0,32298
S18,2183,ET,TECH,TECH,4530,01,33,33,3.7,27,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32299
S18,2183,ET,TECH,TECH,4540,01,21,21,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37398
S18,2183,ET,TECH,TECH,4590,01,38,38,2.36,5,6,4,7,0,4,1,0,0,2,0,9,0,0,0,0,0,0,0,0,0,32300
S18,2183,ET,TECH,TECH,4600,01,13,13,3.66,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32436
S18,2183,ET,TECH,TECH,4670,01,13,14,3.75,11,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32438
S18,2183,ET,TECH,TECH,4710,01,20,20,3.05,5,4,4,2,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,36266
S18,2183,ET,TECH,TECH,4880,01,27,27,3.93,25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32301
S18,2183,ET,TECH,TECH,4890,01,28,28,3.52,6,8,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32418
S18,2183,ET,TECH,TECH,4930,01,17,17,3.82,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36284
S18,2183,ET,TECH,TECH,4940,02,10,10,3.91,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37432
S18,2183,ET,TECH,TECH,4951,01,25,25,3.96,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32420
S18,2183,ET,TECH,TECH,4990,01,13,13,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32434
S18,2183,ET,TECH,TECH,5320,01,13,13,3.92,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32475
S18,2183,ET,TECH,TECH,5420,01,11,11,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32421
S18,2183,ET,TECH,TECH,5980,01,10,10,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32466
S18,2183,ET,TECH,TECH,5995,01,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,32468
S18,2183,ET,UDET,ENGR,4540,01,14,14,3.98,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36848
S18,2183,HHS,CFS,CHDV,1200,01,42,42,2.33,2,3,5,5,4,4,9,1,3,3,1,2,0,0,0,0,0,0,0,0,0,32695
S18,2183,HHS,CFS,CHDV,1200,02,44,45,2.13,0,0,1,7,4,6,18,4,0,2,0,2,0,0,0,0,0,0,0,1,0,32696
S18,2183,HHS,CFS,CHDV,1400,01,39,40,2.06,1,1,2,9,3,4,4,3,3,4,1,4,0,0,0,0,0,0,0,1,0,32697
S18,2183,HHS,CFS,CHDV,1400,02,40,40,3.21,10,13,2,5,3,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,32698
S18,2183,HHS,CFS,CHDV,1400,03,150,150,2.81,29,9,18,25,18,14,24,3,0,4,0,5,0,0,0,0,0,0,0,0,1,32699
S18,2183,HHS,CFS,CHDV,1400,06,99,103,1.37,1,3,0,9,2,7,18,8,6,13,3,29,0,0,0,0,0,0,0,4,0,35477
S18,2183,HHS,CFS,CHDV,1410,01,78,79,2.12,4,6,4,9,7,11,15,2,3,3,4,10,0,0,0,0,0,0,0,1,0,32700
S18,2183,HHS,CFS,CHDV,1410,02,59,59,2.72,8,8,3,9,9,7,7,1,3,2,0,2,0,0,0,0,0,0,0,0,0,32701
S18,2183,HHS,CFS,CHDV,1410,03,41,41,3.56,14,14,4,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32702
S18,2183,HHS,CFS,CHDV,1410,04,79,80,2.44,16,0,0,31,0,0,12,0,0,12,0,8,0,0,0,0,0,0,0,1,0,33324
S18,2183,HHS,CFS,CHDV,1410,05,42,42,3.01,2,8,7,10,7,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35482
S18,2183,HHS,CFS,CHDV,2000,01,34,35,3.49,17,7,1,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,32703
S18,2183,HHS,CFS,CHDV,2000,03,39,39,3.38,11,10,8,2,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32720
S18,2183,HHS,CFS,CHDV,2000,05,46,46,3.22,16,8,3,4,5,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35998
