Term,Course Level,Course,UNIQUE ID,Course Units,Enrollment,Total Letter Grades,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F
Fall 2023,Lower Division,FREN 101,2656437643,4,30,26,6,4,5,5,4,0,1,0,0,0,0,1
Fall 2023,Lower Division,FREN 102,634548177,4,18,13,1,3,0,3,2,0,0,1,0,0,0,3
Fall 2023,Lower Division,HEBR 101,3247602606,4,31,30,14,1,2,2,0,0,3,1,0,0,0,7
Fall 2023,Lower Division,ITAL 101,1760509622,4,32,31,17,2,1,1,2,1,3,1,0,1,1,1
Fall 2023,Lower Division,ITAL 101,1760509622,4,31,31,19,6,0,1,2,0,1,1,0,0,0,1
Fall 2023,Lower Division,ITAL 102,1760509622,4,18,18,12,0,0,2,0,1,0,0,0,0,2,1
Fall 2023,Lower Division,JAPN 101,1383975703,4,29,29,11,2,1,2,0,0,3,0,0,5,1,4
Fall 2023,Lower Division,JAPN 101,1383975703,4,30,27,10,2,2,1,0,0,0,0,0,6,0,6
Fall 2023,Lower Division,JAPN 101,3469309378,4,32,30,6,2,2,3,2,1,3,0,1,2,2,6
Fall 2023,Lower Division,JAPN 101,5046753353,4,28,21,7,0,4,2,2,1,0,0,0,2,1,2
Fall 2023,Lower Division,JAPN 101,3923250324,4,30,26,3,4,1,2,5,2,3,4,0,2,0,0
Fall 2023,Lower Division,JAPN 102,3469309378,4,23,19,5,4,2,3,0,2,0,1,2,0,0,0
Fall 2023,Lower Division,JAPN 201,3469309378,4,30,30,8,7,5,3,1,3,2,1,0,0,0,0
Fall 2023,Lower Division,KOR 101,550302521,4,33,33,19,5,1,2,2,2,1,0,0,0,0,1
Fall 2023,Lower Division,KOR 101,550302521,4,37,37,22,5,2,2,1,0,1,1,0,0,1,2
Fall 2023,Lower Division,KOR 102,550302521,4,25,25,13,2,2,2,1,1,0,1,0,1,0,2
Fall 2023,Lower Division,PERS 101,2284079201,4,21,20,10,1,0,1,0,0,0,0,0,1,0,7
Fall 2023,Lower Division,PERS 102,2284079201,4,11,11,11,0,0,0,0,0,0,0,0,0,0,0
Fall 2023,Lower Division,RUSS 101,3890496397,4,29,27,15,5,1,3,1,0,0,0,0,0,0,2
Fall 2023,Lower Division,RUSS 101,3890496397,4,30,29,18,1,0,1,3,0,1,0,0,0,0,5
Fall 2023,Lower Division,SPAN 101,4356335251,4,30,27,10,5,3,4,3,0,1,0,0,0,0,1
Fall 2023,Lower Division,SPAN 101,1434373961,4,33,33,21,2,2,5,1,0,0,0,0,0,0,2
Fall 2023,Lower Division,SPAN 101,5195800132,4,37,37,2,12,8,3,1,5,1,1,0,1,0,3
Fall 2023,Lower Division,SPAN 101,1434373961,4,33,33,18,6,1,2,0,0,3,0,0,0,0,3
Fall 2023,Lower Division,SPAN 101,2033276926,4,31,30,13,12,1,1,0,0,1,0,0,0,0,2
Fall 2023,Lower Division,SPAN 101,5195800132,4,30,30,4,7,4,3,1,2,4,0,3,0,2,0
Fall 2023,Lower Division,SPAN 101,6444899464,4,32,32,18,0,3,1,0,3,0,2,0,0,0,5
Fall 2023,Lower Division,SPAN 101,2033276926,4,40,40,24,5,1,3,4,0,1,0,0,1,0,1
Fall 2023,Lower Division,SPAN 101,1434373961,4,40,39,25,7,2,2,2,0,0,0,0,0,0,1
Fall 2023,Lower Division,SPAN 101,3606546054,4,38,38,6,4,4,6,5,2,2,3,1,0,0,5
Fall 2023,Lower Division,SPAN 101,1888122063,4,42,36,29,4,1,0,2,0,0,0,0,0,0,0
Fall 2023,Lower Division,SPAN 101,1888122063,4,29,23,14,4,0,2,3,0,0,0,0,0,0,0
Fall 2023,Lower Division,SPAN 101,2033276926,4,39,38,19,4,5,3,1,0,0,0,0,2,0,4
Fall 2023,Lower Division,SPAN 101,2632001872,4,31,31,6,2,3,8,4,1,2,0,1,2,0,2
Fall 2023,Lower Division,SPAN 102,3606546054,4,16,16,2,7,0,1,3,1,0,0,0,1,0,1
Fall 2023,Lower Division,SPAN 102,1888122063,4,31,29,22,2,0,1,1,0,3,0,0,0,0,0
Fall 2023,Lower Division,SPAN 102,266783963,4,31,28,3,4,2,8,2,3,1,2,0,0,1,2
Fall 2023,Lower Division,SPAN 103,1888122063,3,37,35,9,11,1,5,3,1,1,3,0,0,1,0
Fall 2023,Lower Division,SPAN 220B,496148084,3,28,26,11,6,0,2,2,1,0,0,0,1,0,3
Fall 2023,Upper Division,ARMN 310,2349521248,3,34,34,1,7,6,5,5,4,5,1,0,0,0,0
Fall 2023,Upper Division,ARMN 440,3659620163,3,15,15,2,6,2,2,0,0,2,0,0,0,1,0
Fall 2023,Upper Division,CLAS 315,2475757194,3,34,34,10,6,5,4,1,1,3,1,0,2,0,1
Fall 2023,Upper Division,CLAS 315,2475757194,3,32,31,5,7,5,1,3,1,6,0,1,0,0,2
Fall 2023,Upper Division,CLAS 315,3917629091,3,42,42,10,9,6,5,2,3,2,1,0,0,0,4
Fall 2023,Upper Division,CLAS 315,3917629091,3,42,42,16,5,5,6,2,3,1,1,1,1,1,0
Fall 2023,Upper Division,CLAS 315,3917629091,3,42,42,10,5,10,9,1,4,1,1,1,0,0,0
Fall 2023,Upper Division,CLAS 315,3917629091,3,41,40,9,5,9,2,4,2,1,1,0,0,2,5
Fall 2023,Upper Division,CLAS 315,3789765326,3,40,39,19,11,4,0,0,1,0,4,0,0,0,0
Fall 2023,Upper Division,CLAS 315,3789765326,3,41,41,10,8,7,7,2,0,1,2,1,1,0,2
Fall 2023,Upper Division,FLIT 370,3923250324,3,22,20,8,0,2,6,1,0,3,0,0,0,0,0
Fall 2023,Upper Division,FLIT 371,1760509622,3,42,41,26,6,0,3,1,1,0,0,0,1,0,3
Fall 2023,Upper Division,JAPN 300,3923250324,3,16,16,4,1,0,6,1,0,4,0,0,0,0,0
Fall 2023,Upper Division,SPAN 300,496148084,3,36,36,13,7,3,3,3,1,2,0,0,1,0,3
Fall 2023,Upper Division,SPAN 315B,496148084,3,29,28,2,3,4,8,6,1,0,2,0,2,0,0
Fall 2023,Upper Division,SPAN 362,266783963,3,23,23,12,4,2,2,0,1,1,1,0,0,0,0
Fall 2023,Upper Division,SPAN 382,496148084,3,35,35,2,14,7,4,3,0,1,0,0,0,0,4
Fall 2023,Upper Division,SPAN 402,266783963,3,24,24,9,4,3,3,0,0,0,1,1,1,0,2
Fall 2023,Upper Division,SPAN 411,896572404,3,40,40,39,1,0,0,0,0,0,0,0,0,0,0
Fall 2023,Upper Division,SPAN 425,266783963,3,30,28,4,3,1,6,5,3,3,1,0,1,0,1
Fall 2023,Upper Division,SPAN 462,3712746784,3,17,17,11,4,0,1,0,0,0,1,0,0,0,0
Fall 2023,Graduate,SPAN 608,4265140899,3,13,13,8,5,0,0,0,0,0,0,0,0,0,0
Fall 2023,Graduate,SPAN 609,3712746784,3,14,14,12,2,0,0,0,0,0,0,0,0,0,0
Fall 2023,Lower Division,PHIL 100,1571270735,4,34,34,24,1,0,4,0,0,4,0,0,0,0,1
Fall 2023,Lower Division,PHIL 100,1855558375,4,34,34,18,1,7,1,0,2,2,0,0,1,0,2
Fall 2023,Lower Division,PHIL 100,2933626982,4,28,24,9,0,0,1,0,3,3,5,0,2,0,1
Fall 2023,Lower Division,PHIL 100,1571270735,4,36,35,27,0,0,4,0,0,2,0,0,1,0,1
Fall 2023,Lower Division,PHIL 100,1571270735,4,33,33,28,0,0,3,0,0,0,0,0,2,0,0
Fall 2023,Lower Division,PHIL 100,2933626982,4,27,24,4,0,3,3,0,0,4,1,1,1,0,7
Fall 2023,Lower Division,PHIL 100,2933626982,4,21,21,4,4,4,0,0,0,4,0,0,2,0,3
Fall 2023,Lower Division,PHIL 100,1855558375,4,40,40,18,8,5,1,2,2,1,0,1,1,0,1
Fall 2023,Lower Division,PHIL 135,2628022814,3,29,29,9,3,7,5,1,2,1,0,0,1,0,0
Fall 2023,Lower Division,PHIL 135,2628022814,3,18,15,6,2,1,2,1,0,1,1,0,0,0,1
Fall 2023,Lower Division,PHIL 135,2628022814,3,28,28,15,5,0,1,0,0,0,0,0,2,0,5
Fall 2023,Lower Division,PHIL 150,282085029,3,34,34,2,10,5,1,1,2,0,3,0,0,1,9
Fall 2023,Lower Division,PHIL 150,128831897,3,28,19,2,0,0,2,1,1,3,2,1,2,0,5
Fall 2023,Lower Division,PHIL 150,128831897,3,23,19,4,0,1,3,0,1,2,3,1,2,1,1
Fall 2023,Lower Division,PHIL 150,1855558375,3,36,35,21,2,2,1,0,1,0,2,1,1,0,4
Fall 2023,Lower Division,PHIL 150,128831897,3,31,17,2,0,0,0,0,0,5,0,0,3,3,4
Fall 2023,Lower Division,PHIL 170,1484143957,3,34,31,10,2,5,6,3,0,3,0,0,0,2,0
Fall 2023,Lower Division,PHIL 170,1484143957,3,33,24,2,1,4,2,1,1,4,4,0,2,3,0
Fall 2023,Lower Division,PHIL 170,1003057207,3,33,26,5,3,1,2,1,1,5,5,1,2,0,0
Fall 2023,Lower Division,PHIL 170,1484143957,3,32,25,2,1,0,1,2,0,6,3,1,4,1,4
Fall 2023,Lower Division,PHIL 170,6342935767,3,31,31,2,0,0,7,0,0,3,0,0,4,0,15
Fall 2023,Lower Division,PHIL 180,5783948902,3,33,29,3,1,3,10,5,3,2,0,0,2,0,0
Fall 2023,Lower Division,PHIL 200,2042012810,3,32,32,15,5,0,2,1,0,3,2,1,0,1,2
Fall 2023,Lower Division,PHIL 200,2042012810,3,33,32,7,8,0,6,0,2,0,2,0,2,3,2
Fall 2023,Lower Division,PHIL 200,2353172077,3,33,33,1,4,4,10,2,0,6,0,1,2,0,3
Fall 2023,Lower Division,PHIL 200,2353172077,3,33,32,2,6,2,10,5,0,3,1,1,2,0,0
Fall 2023,Lower Division,PHIL 200,1003057207,3,34,28,2,5,2,6,2,2,5,3,0,1,0,0
Fall 2023,Lower Division,PHIL 201,5537646584,3,34,34,8,4,5,2,9,1,2,0,1,1,0,1
Fall 2023,Lower Division,PHIL 202,1003057207,3,28,26,4,3,4,1,2,6,3,3,0,0,0,0
Fall 2023,Lower Division,PHIL 230,5537646584,3,34,34,1,1,3,11,3,0,6,1,2,0,0,6
Fall 2023,Lower Division,PHIL 230,2042012810,3,37,37,25,4,2,2,1,1,0,0,0,1,0,1
Fall 2023,Lower Division,PHIL 230,3640178041,3,36,36,11,10,1,1,6,1,2,2,1,0,1,0
Fall 2023,Lower Division,PHIL 230,3974972318,3,29,29,9,1,3,4,2,0,1,2,0,0,0,7
Fall 2023,Lower Division,PHIL 230,3974972318,3,33,30,11,3,5,4,0,0,1,2,0,0,0,4
Fall 2023,Lower Division,PHIL 230,2042012810,3,33,33,27,2,2,0,1,0,0,0,0,0,0,1
Fall 2023,Lower Division,PHIL 230,5537646584,3,35,35,1,3,3,2,5,0,8,3,2,0,1,7
Fall 2023,Lower Division,PHIL 230,2042012810,3,35,34,13,2,2,1,2,2,3,1,1,2,2,3
Fall 2023,Lower Division,PHIL 240,282085029,3,32,32,7,3,5,5,5,2,2,0,0,0,0,3
Fall 2023,Lower Division,PHIL 240,1484143957,3,33,29,9,1,2,5,0,1,2,2,0,4,0,3
Fall 2023,Lower Division,PHIL 250,1070197110,3,33,33,1,1,1,9,0,4,6,0,0,1,0,10
Fall 2023,Upper Division,PHIL 305,5196452832,3,40,39,31,4,1,0,2,0,0,0,0,0,1,0
Fall 2023,Upper Division,PHIL 305,3640178041,3,40,38,1,4,7,6,2,8,8,1,0,0,0,1
Fall 2023,Upper Division,PHIL 305,211285109,3,40,38,23,2,2,2,3,1,3,0,0,0,1,1
Fall 2023,Upper Division,PHIL 305,3640178041,3,40,36,1,3,5,10,3,7,6,1,0,0,0,0
Fall 2023,Upper Division,PHIL 305,1003057207,3,37,33,2,2,3,6,5,4,7,4,0,0,0,0
Fall 2023,Upper Division,PHIL 305,5196452832,3,40,40,35,5,0,0,0,0,0,0,0,0,0,0
Fall 2023,Upper Division,PHIL 305,580379610,3,42,42,10,3,7,7,3,0,2,3,0,1,0,6
Fall 2023,Upper Division,PHIL 305,5196452832,3,40,40,36,1,1,0,1,0,0,1,0,0,0,0
Fall 2023,Upper Division,PHIL 305,5196452832,3,40,40,33,2,3,1,1,0,0,0,0,0,0,0
Fall 2023,Upper Division,PHIL 305,905627855,3,39,36,28,1,2,1,2,0,2,0,0,0,0,0
Fall 2023,Upper Division,PHIL 305,211285109,3,41,40,28,3,2,5,0,1,1,0,0,0,0,0
Fall 2023,Upper Division,PHIL 305,3640178041,3,39,35,4,4,4,5,4,4,6,2,0,2,0,0
Fall 2023,Upper Division,PHIL 305,211285109,3,40,38,28,3,2,4,1,0,0,0,0,0,0,0
Fall 2023,Upper Division,PHIL 305,905627855,3,39,38,26,3,1,4,0,1,1,2,0,0,0,0
Fall 2023,Upper Division,PHIL 305,1003057207,3,37,34,3,2,4,9,6,3,6,1,0,0,0,0
Fall 2023,Upper Division,PHIL 314,128831897,3,25,18,1,2,1,1,0,1,3,0,1,4,1,3
Fall 2023,Upper Division,PHIL 317,2555344717,3,35,35,11,7,3,1,2,3,3,2,0,0,0,3
Fall 2023,Upper Division,PHIL 317,1557890027,3,35,35,15,6,2,7,1,1,2,1,0,0,0,0
Fall 2023,Upper Division,PHIL 317,2555344717,3,34,33,11,10,5,1,2,1,2,0,0,0,1,0
Fall 2023,Upper Division,PHIL 317,1557890027,3,35,34,15,2,7,5,1,2,0,1,0,0,1,0
Fall 2023,Upper Division,PHIL 317,4892744672,3,32,32,26,0,1,4,0,0,0,0,0,0,0,1
Fall 2023,Upper Division,PHIL 317,5537646584,3,38,37,17,1,4,6,2,0,1,1,0,0,0,5
Fall 2023,Upper Division,PHIL 317,5537646584,3,33,32,9,3,2,5,1,2,2,3,0,0,1,4
Fall 2023,Upper Division,PHIL 325,3640178041,3,34,32,2,0,6,8,2,5,1,2,1,0,0,5
Fall 2023,Upper Division,PHIL 330,5802546027,3,13,11,2,3,1,1,2,0,0,2,0,0,0,0
Fall 2023,Upper Division,PHIL 352,1557890027,3,25,25,13,3,2,1,0,1,2,0,1,0,0,2
Fall 2023,Upper Division,PHIL 354,2555344717,3,34,34,13,7,2,1,2,3,0,1,0,0,0,5
Fall 2023,Upper Division,PHIL 380,1070197110,3,12,12,2,0,3,5,0,1,1,0,0,0,0,0
Fall 2023,Upper Division,PHIL 396G,1070197110,3,16,16,6,0,2,4,0,0,3,0,0,0,0,1
Fall 2023,Upper Division,PHIL 445,2628022814,3,20,20,10,5,0,5,0,0,0,0,0,0,0,0
Fall 2023,Upper Division,PHIL 446,211285109,3,21,21,7,6,3,1,1,0,2,1,0,0,0,0
Fall 2023,Upper Division,PHIL 495,5802546027,3,11,11,3,3,2,0,2,1,0,0,0,0,0,0
Fall 2023,Lower Division,QS 101,225815428,3,41,40,9,12,5,10,1,0,0,0,2,0,0,1
Fall 2023,Lower Division,QS 101,3103860452,3,39,39,24,3,1,3,3,2,0,0,0,1,0,2
Fall 2023,Lower Division,QS 113A,5918877134,3,19,18,2,2,0,0,1,1,4,1,0,1,1,5
Fall 2023,Lower Division,QS 113A,1133941845,3,19,19,4,1,1,1,0,1,3,2,0,1,3,2
Fall 2023,Lower Division,QS 114A,5918877134,3,19,18,6,0,1,2,3,0,1,1,0,0,0,4
Fall 2023,Lower Division,QS 115,6517433628,3,24,23,18,2,1,0,1,1,0,0,0,0,0,0
Fall 2023,Lower Division,QS 115,1829639269,3,25,13,1,0,2,3,0,2,1,1,0,3,0,0
Fall 2023,Lower Division,QS 115,3762403860,3,23,20,10,4,2,1,0,1,0,1,1,0,0,0
Fall 2023,Lower Division,QS 115,602575901,3,24,23,14,2,0,1,0,1,0,0,0,1,2,2
Fall 2023,Lower Division,QS 115,1735702665,3,22,19,2,4,2,1,4,1,0,1,2,0,0,2
Fall 2023,Lower Division,QS 151,3103860452,3,29,29,16,4,1,0,3,0,2,0,0,0,0,3
Fall 2023,Lower Division,QS 151,4090703566,3,28,28,7,8,2,4,1,1,2,1,1,0,0,1
Fall 2023,Lower Division,QS 151,3103860452,3,29,26,11,4,3,7,1,0,0,0,0,0,0,0
Fall 2023,Lower Division,QS 201,394307906,3,40,40,8,8,3,6,3,0,3,0,1,0,0,8
Fall 2023,Lower Division,QS 201,394307906,3,40,39,7,12,6,4,1,1,1,0,0,2,0,5
Fall 2023,Lower Division,QS 201,1829639269,3,40,34,4,4,2,4,4,2,6,4,0,4,0,0
Fall 2023,Lower Division,QS 208,228464900,3,39,39,5,4,6,5,5,2,4,0,1,0,0,7
Fall 2023,Upper Division,QS 301,602575901,3,20,20,18,2,0,0,0,0,0,0,0,0,0,0
Fall 2023,Upper Division,QS 301,799594179,3,25,21,7,4,0,3,2,1,3,1,0,0,0,0
Fall 2023,Upper Division,QS 303,394307906,3,38,38,26,5,1,1,0,1,2,0,0,1,0,1
Fall 2023,Upper Division,QS 304,2568601975,3,41,39,29,1,2,4,2,0,0,1,0,0,0,0
Fall 2023,Upper Division,QS 304,3916104781,3,29,26,14,7,1,3,1,0,0,0,0,0,0,0
Fall 2023,Upper Division,QS 305,3925031917,3,35,35,21,7,1,2,1,0,1,0,0,1,0,1
Fall 2023,Upper Division,QS 369,282085029,3,42,42,13,14,7,4,2,1,0,1,0,0,0,0
Fall 2023,Upper Division,QS 369,3496670335,3,40,39,29,4,1,0,0,0,0,0,0,0,0,5
Fall 2023,Upper Division,QS 369,2568601975,3,39,39,29,1,3,2,0,1,2,0,1,0,0,0
Fall 2023,Lower Division,R S 100,3334218144,3,33,32,6,2,8,10,2,0,0,0,0,0,0,4
Fall 2023,Lower Division,R S 100,1205412168,3,34,31,17,3,4,2,0,0,0,3,0,0,0,2
Fall 2023,Lower Division,R S 100,3567235873,3,36,36,12,7,5,4,4,0,0,0,0,0,0,4
Fall 2023,Lower Division,R S 100,3334218144,3,42,42,3,13,7,10,3,0,0,0,0,0,0,6
Fall 2023,Lower Division,R S 100,3567235873,3,42,39,10,12,6,3,1,1,0,0,0,0,0,6
Fall 2023,Lower Division,R S 100,3334218144,3,44,43,2,4,2,14,9,2,0,1,0,1,0,8
Fall 2023,Lower Division,R S 100,1170209945,3,34,31,4,1,9,4,1,3,2,1,1,3,0,2
Fall 2023,Lower Division,R S 100,1205412168,3,34,34,11,6,2,4,2,2,0,5,0,0,0,2
Fall 2023,Lower Division,R S 101,2513647708,3,32,32,11,2,5,1,4,3,3,0,0,1,0,2
Fall 2023,Lower Division,R S 101,1677440927,3,44,43,23,7,3,1,2,1,2,3,0,0,0,1
Fall 2023,Lower Division,R S 101,1677440927,3,45,45,29,5,3,3,0,0,2,0,0,1,0,2
Fall 2023,Lower Division,R S 150,6780970496,3,35,35,4,2,1,4,4,2,3,5,1,3,0,6
Fall 2023,Lower Division,R S 150,6780970496,3,34,33,0,4,4,6,4,2,1,4,3,0,1,4
Fall 2023,Lower Division,R S 150,4250190570,3,31,31,5,3,4,6,0,2,1,0,0,1,0,9
Fall 2023,Lower Division,R S 150,3492135416,3,34,33,8,3,3,4,4,5,6,0,0,0,0,0
Fall 2023,Lower Division,R S 150,4250190570,3,44,42,27,1,4,6,1,0,1,0,0,0,0,2
Fall 2023,Lower Division,R S 150,1205412168,3,44,44,22,5,2,2,2,1,3,3,0,0,0,4
Fall 2023,Lower Division,R S 150,4250190570,3,44,43,17,3,2,5,2,3,1,1,0,0,0,9
Fall 2023,Lower Division,R S 150,1750324029,3,34,33,8,3,1,3,7,2,0,1,1,2,2,3
Fall 2023,Lower Division,R S 150,144765253,3,45,45,12,6,4,0,2,2,1,1,3,2,1,11
Fall 2023,Lower Division,R S 204,3334218144,3,32,32,13,8,4,2,1,0,2,0,0,0,0,2
Fall 2023,Lower Division,R S 204,3370469768,3,36,36,7,9,8,7,0,2,0,2,0,0,0,1
Fall 2023,Lower Division,R S 204,3370469768,3,44,44,11,5,6,7,5,3,2,0,0,1,0,4
Fall 2023,Lower Division,R S 204,3567235873,3,43,43,34,2,3,0,0,0,0,0,0,0,0,4
Fall 2023,Lower Division,R S 204,3567235873,3,43,43,27,6,3,0,0,0,0,0,0,0,0,7
Fall 2023,Lower Division,R S 256,3857731539,3,45,45,10,13,8,7,2,2,0,0,0,0,1,2
Fall 2023,Lower Division,R S 256,3857731539,3,47,47,24,11,3,2,1,0,1,1,0,1,1,2
Fall 2023,Lower Division,R S 256,3857731539,3,46,46,28,8,1,4,1,0,2,0,0,1,0,1
Fall 2023,Lower Division,R S 256,3857731539,3,46,46,16,9,7,8,1,2,1,1,0,0,0,1
Fall 2023,Lower Division,R S 256,3857731539,3,42,42,7,1,7,3,1,5,5,4,1,3,1,4
Fall 2023,Lower Division,R S 256,5312166443,3,42,38,1,1,1,1,2,1,5,3,0,1,0,22
Fall 2023,Upper Division,R S 304,144765253,3,45,44,15,8,4,3,6,3,3,0,0,0,1,1
Fall 2023,Upper Division,R S 306,4123796229,3,34,32,23,3,1,2,0,2,0,1,0,0,0,0
Fall 2023,Upper Division,R S 307,144765253,3,46,45,19,7,7,1,3,2,1,0,1,0,0,4
Fall 2023,Upper Division,R S 310,3492135416,3,45,44,26,0,6,8,1,2,1,0,0,0,0,0
Fall 2023,Upper Division,R S 311,3492135416,3,44,41,31,1,5,4,0,0,0,0,0,0,0,0
Fall 2023,Upper Division,R S 361,3492135416,3,35,35,21,3,3,6,0,1,1,0,0,0,0,0
Fall 2023,Upper Division,R S 361,739827243,3,22,22,7,9,2,1,0,1,0,1,0,0,0,1
Fall 2023,Upper Division,R S 361,3492135416,3,33,32,17,5,3,6,0,0,1,0,0,0,0,0
Fall 2023,Upper Division,R S 361,6780970496,3,43,43,1,10,6,2,5,2,4,4,1,1,0,7
Fall 2023,Upper Division,R S 361,739827243,3,45,45,19,15,4,1,2,1,0,0,1,1,0,1
Fall 2023,Upper Division,R S 361,739827243,3,42,42,9,21,5,3,1,0,0,1,0,0,0,2
Fall 2023,Upper Division,R S 361,3334218144,3,38,37,8,11,4,3,3,0,3,0,0,0,0,5
Fall 2023,Upper Division,R S 365,2344290475,3,44,43,0,11,4,6,5,4,2,1,1,0,1,8
Fall 2023,Upper Division,R S 366,3231863750,3,45,45,29,0,0,10,0,0,3,0,0,2,0,1
Fall 2023,Upper Division,R S 366,3231863750,3,38,38,19,0,0,13,0,0,2,0,0,3,0,1
Fall 2023,Upper Division,R S 367,3231863750,3,50,49,42,0,0,6,0,0,0,0,0,0,0,1
Fall 2023,Upper Division,R S 390,6780970496,3,34,34,5,0,11,7,3,1,1,1,1,1,0,3
Fall 2023,Upper Division,R S 395,739827243,3,17,17,5,5,2,1,1,0,0,3,0,0,0,0
Fall 2023,Lower Division,BIOL 100,5778099379,2,95,94,22,0,0,22,0,0,25,0,0,12,0,13
Fall 2023,Lower Division,BIOL 100,1471801494,2,119,117,28,1,6,19,8,8,23,2,2,7,3,10
Fall 2023,Lower Division,BIOL 100,1461382776,2,116,115,22,15,20,25,6,12,9,3,0,0,0,3
Fall 2023,Lower Division,BIOL 100,188219832,2,118,115,58,12,5,7,3,8,8,0,6,3,2,3
Fall 2023,Lower Division,BIOL 100,2226606873,2,149,147,57,5,0,52,3,0,12,2,0,5,0,11
Fall 2023,Lower Division,BIOL 100L,4516083360,1,48,47,35,0,0,9,0,0,2,0,0,0,0,1
Fall 2023,Lower Division,BIOL 100L,3913161863,1,50,45,35,0,0,6,0,0,3,0,0,1,0,0
Fall 2023,Lower Division,BIOL 100L,3913161863,1,50,49,27,0,0,13,0,0,9,0,0,0,0,0
Fall 2023,Lower Division,BIOL 100L,4516083360,1,50,49,25,0,0,16,0,0,4,0,0,2,0,2
Fall 2023,Lower Division,BIOL 100L,3827819800,1,50,46,27,0,0,14,0,0,3,0,0,1,0,1
Fall 2023,Lower Division,BIOL 100L,3827819800,1,49,46,32,0,0,7,0,0,5,0,0,1,0,1
Fall 2023,Lower Division,BIOL 100L,6452667255,1,49,49,27,0,0,10,0,0,5,0,0,0,0,7
Fall 2023,Lower Division,BIOL 100L,2825324983,1,49,49,19,0,0,14,0,0,6,0,0,4,0,6
Fall 2023,Lower Division,BIOL 100L,6452667255,1,50,50,30,0,0,12,0,0,8,0,0,0,0,0
Fall 2023,Lower Division,BIOL 100L,1325841712,1,49,49,31,0,0,12,0,0,2,0,0,0,0,4
Fall 2023,Lower Division,BIOL 100L,1325841712,1,49,49,33,0,0,8,0,0,1,0,0,0,0,7
Fall 2023,Lower Division,BIOL 100L,6452667255,1,32,31,9,0,0,12,0,0,3,0,0,0,0,7
Fall 2023,Lower Division,BIOL 101,1970297644,3,118,116,36,10,14,12,3,12,10,6,4,1,1,7
Fall 2023,Lower Division,BIOL 101,1471801494,3,115,113,16,3,7,18,6,9,18,0,6,12,9,9
Fall 2023,Lower Division,BIOL 101,1463126113,3,119,119,75,14,8,6,4,1,3,2,0,2,0,4
Fall 2023,Lower Division,BIOL 101,188219832,3,149,133,70,7,10,9,5,2,11,0,7,3,5,4
Fall 2023,Lower Division,BIOL 101,3625998841,3,99,99,74,4,5,8,1,2,4,0,0,0,0,1
Fall 2023,Lower Division,BIOL 101,1463126113,3,119,119,90,11,1,2,7,2,2,1,0,0,0,3
Fall 2023,Lower Division,BIOL 101EN,5379085864,2,78,78,35,3,6,8,7,3,6,2,0,2,0,6
Fall 2023,Lower Division,BIOL 101EN,1471801494,2,75,72,11,3,3,14,3,5,14,0,1,4,6,8
Fall 2023,Lower Division,BIOL 101L,7014830523,1,24,22,9,0,0,6,0,0,5,0,0,0,0,2
Fall 2023,Lower Division,BIOL 101L,1567012337,1,23,23,5,0,0,11,0,0,5,0,0,2,0,0
Fall 2023,Lower Division,BIOL 101L,4797052974,1,23,22,8,0,0,9,0,0,4,0,0,1,0,0
Fall 2023,Lower Division,BIOL 101L,7121088769,1,22,20,6,0,0,8,0,0,3,0,0,2,0,1
Fall 2023,Lower Division,BIOL 101L,7121088769,1,23,20,12,0,0,6,0,0,1,0,0,0,0,1
Fall 2023,Lower Division,BIOL 101L,1567012337,1,22,21,1,0,0,10,0,0,9,0,0,0,0,1
Fall 2023,Lower Division,BIOL 101L,2241282618,1,24,24,4,0,0,6,0,1,11,0,0,1,0,1
Fall 2023,Lower Division,BIOL 101L,7014830523,1,24,22,11,0,0,7,0,0,2,0,0,0,0,2
Fall 2023,Lower Division,BIOL 101L,1560981029,1,23,22,11,0,0,6,0,0,3,0,0,2,0,0
Fall 2023,Lower Division,BIOL 101L,5357584296,1,23,22,2,0,0,9,0,0,8,0,0,1,0,2
Fall 2023,Lower Division,BIOL 101L,5357584296,1,22,21,4,0,0,5,0,0,7,0,0,2,0,3
Fall 2023,Lower Division,BIOL 101L,6861052720,1,22,22,15,0,0,4,0,0,3,0,0,0,0,0
Fall 2023,Lower Division,BIOL 101L,7014830523,1,23,21,9,0,0,3,0,0,6,0,0,0,0,3
Fall 2023,Lower Division,BIOL 101L,1560981029,1,23,23,10,0,0,8,0,0,4,0,0,1,0,0
Fall 2023,Lower Division,BIOL 101L,6861052720,1,23,23,11,0,0,8,0,0,4,0,0,0,0,0
Fall 2023,Lower Division,BIOL 101L,4890954474,1,22,19,5,0,0,9,0,0,3,0,0,1,0,1
Fall 2023,Lower Division,BIOL 101L,4890954474,1,24,24,7,0,0,7,0,0,7,0,0,0,0,3
Fall 2023,Lower Division,BIOL 101L,6279495,1,24,23,7,0,0,13,0,0,2,0,0,1,0,0
Fall 2023,Lower Division,BIOL 101L,4797052974,1,24,22,13,0,0,6,0,0,2,0,0,1,0,0
Fall 2023,Lower Division,BIOL 101L,4285177015,1,23,23,7,0,0,11,0,0,2,0,0,1,0,2
Fall 2023,Lower Division,BIOL 106,3699253161,3,147,138,7,14,22,33,13,13,14,13,3,0,3,3
Fall 2023,Lower Division,BIOL 106,923758346,3,154,152,31,20,10,12,13,7,17,11,4,7,5,15
