,Term,Class Level,Course Subject and Number,Random Instructor ID,Component Unit,A,A-,B,B+,B-,C,C+,C-,D,D+,F
28315,Spring 2017,Upper Division,BLAW 302,33352,3.0,23,12,18,14,15,0,13,0,0,0,0
28316,Spring 2017,Upper Division,BLAW 302,39762,3.0,0,0,11,0,11,18,12,17,0,0,0
28317,Spring 2017,Upper Division,BLAW 302,52460,3.0,0,0,0,0,14,0,12,0,0,0,0
28318,Spring 2017,Upper Division,BLAW 413,31037,3.0,0,0,13,0,10,0,0,0,0,0,0
28319,Spring 2017,Upper Division,BLAW 413,33352,3.0,17,12,0,0,0,0,0,0,0,0,0
28320,Spring 2017,Upper Division,BLAW 413,37056,3.0,0,0,0,0,0,0,12,0,0,0,0
28321,Spring 2017,Upper Division,BLAW 414,35425,3.0,0,0,10,0,0,0,0,0,0,0,0
28322,Spring 2017,Upper Division,CDES 307,27892,3.0,39,10,12,0,0,0,0,0,0,0,0
28323,Spring 2017,Upper Division,CDES 314,28749,2.0,10,0,0,0,10,0,0,0,0,0,0
28324,Spring 2017,Upper Division,CDES 366,31741,2.0,10,0,0,0,0,0,0,0,0,0,0
28325,Spring 2017,Upper Division,CDES 489,28749,3.0,55,0,0,0,0,0,0,0,0,0,0
28326,Spring 2017,Upper Division,CDES 489,28749,2.0,10,0,0,0,0,0,0,0,0,0,0
28327,Spring 2017,Upper Division,CDES 489,28749,1.0,19,0,0,0,0,0,0,0,0,0,0
28328,Spring 2017,Upper Division,CHEM 350,28319,3.0,14,0,0,0,0,0,0,0,0,0,0
28329,Spring 2017,Upper Division,CHLD 354,35721,3.0,19,0,0,0,0,0,0,0,0,0,0
28330,Spring 2017,Upper Division,CHLD 392,35960,1.0,16,0,0,0,0,0,0,0,0,0,0
28331,Spring 2017,Upper Division,CHLD 492,35960,1.0,25,0,0,0,0,0,0,0,0,0,0
28332,Spring 2017,Upper Division,CIVL 302,52127,3.0,0,0,18,0,0,0,0,0,0,0,0
28333,Spring 2017,Upper Division,CIVL 311,40702,4.0,14,0,18,12,0,17,0,0,0,0,14
28334,Spring 2017,Upper Division,CIVL 321,35581,3.0,0,0,0,0,0,0,10,0,12,0,0
28335,Spring 2017,Upper Division,CIVL 495,28196,2.0,57,0,20,0,0,0,0,0,0,0,0
28336,Spring 2017,Upper Division,CMGT 330,39025,2.0,14,0,17,0,0,0,0,0,0,0,0
28337,Spring 2017,Upper Division,CMGT 332,29592,2.0,0,0,15,0,0,0,0,0,0,0,0
28338,Spring 2017,Upper Division,CMGT 332,39025,2.0,0,0,11,0,0,0,0,0,0,0,0
28339,Spring 2017,Upper Division,CMGT 340,31667,3.0,22,17,0,0,0,0,0,0,0,0,0
28340,Spring 2017,Upper Division,CMGT 440,30649,3.0,0,0,0,0,0,12,0,0,0,0,0
28341,Spring 2017,Upper Division,CMGT 450,30906,2.0,0,0,0,0,0,10,0,0,0,0,0
28342,Spring 2017,Upper Division,CMGT 460,26515,3.0,0,0,0,0,0,13,21,0,0,0,0
28343,Spring 2017,Upper Division,CMST 330,49659,3.0,0,19,11,0,0,0,0,0,0,0,0
28344,Spring 2017,Upper Division,CMST 370,53100,3.0,0,0,17,0,0,0,0,0,0,0,0
28345,Spring 2017,Upper Division,CSCI 311,28534,3.0,0,0,0,0,0,0,0,0,0,0,11
28346,Spring 2017,Upper Division,EDTE 302,31123,3.0,18,0,0,0,0,0,0,0,0,0,0
28347,Spring 2017,Upper Division,EDTE 302,37503,3.0,22,0,0,0,0,0,0,0,0,0,0
28348,Spring 2017,Upper Division,EDTE 302,41437,3.0,0,10,0,0,0,0,0,0,0,0,0
28349,Spring 2017,Upper Division,EDTE 302,45696,3.0,37,0,47,0,0,0,0,0,0,0,0
28350,Spring 2017,Upper Division,EDTE 302,52590,3.0,25,0,0,0,0,0,0,0,0,0,0
28351,Spring 2017,Upper Division,EDTE 520,35843,3.0,36,0,0,0,0,0,0,0,0,0,0
28352,Spring 2017,Upper Division,EDTE 520,39084,3.0,16,0,0,0,0,0,0,0,0,0,0
28353,Spring 2017,Upper Division,EDTE 528,28431,3.0,23,0,0,0,0,0,0,0,0,0,0
28354,Spring 2017,Upper Division,EDTE 528,35285,3.0,18,0,0,0,0,0,0,0,0,0,0
28355,Spring 2017,Upper Division,EDTE 530,35012,3.0,27,17,0,0,0,0,0,0,0,0,0
28356,Spring 2017,Upper Division,EDTE 530,37503,3.0,32,0,0,0,0,0,0,0,0,0,0
28357,Spring 2017,Upper Division,EDTE 533,37503,3.0,24,0,0,0,0,0,0,0,0,0,0
28358,Spring 2017,Upper Division,EDTE 534,37601,2.0,56,0,0,0,0,0,0,0,0,0,0
28359,Spring 2017,Upper Division,EDTE 536,35727,2.0,16,0,0,0,0,0,0,0,0,0,0
28360,Spring 2017,Upper Division,EDTE 536,41438,2.0,13,0,0,0,0,0,0,0,0,0,0
28361,Spring 2017,Upper Division,EDTE 536,44908,2.0,10,0,0,0,0,0,0,0,0,0,0
28362,Spring 2017,Upper Division,EDTE 537,34940,3.0,10,0,0,0,0,0,0,0,0,0,0
28363,Spring 2017,Upper Division,EDTE 537,39084,3.0,23,0,0,0,0,0,0,0,0,0,0
28364,Spring 2017,Upper Division,EDTE 580,37355,3.0,0,11,0,0,0,0,0,0,0,0,0
28365,Spring 2017,Upper Division,EECE 320,47749,3.0,0,0,14,0,0,0,0,0,0,0,0
28366,Spring 2017,Upper Division,EECE 344,49665,3.0,0,0,0,0,0,10,0,0,0,0,0
28367,Spring 2017,Upper Division,ENGL 320,27295,3.0,11,0,0,0,0,0,0,0,0,0,0
28368,Spring 2017,Upper Division,ENGL 333,30667,3.0,42,0,0,11,0,0,0,0,0,0,0
28369,Spring 2017,Upper Division,ENGL 333,37336,3.0,15,0,0,0,0,0,0,0,0,0,0
28370,Spring 2017,Upper Division,ENGL 335,49566,3.0,0,11,0,0,0,0,0,0,0,0,0
28371,Spring 2017,Upper Division,ENGL 340,43845,3.0,10,0,13,0,0,0,0,0,0,0,0
28372,Spring 2017,Upper Division,ENGL 341,28368,3.0,28,0,0,0,0,0,0,0,0,0,0
28373,Spring 2017,Upper Division,ENGL 341,30109,3.0,12,0,0,0,0,0,0,0,0,0,0
28374,Spring 2017,Upper Division,ENGL 371,28829,3.0,10,0,0,0,0,0,0,0,0,0,0
28375,Spring 2017,Upper Division,ENGL 470,28829,3.0,15,0,0,0,0,0,0,0,0,0,0
28376,Spring 2017,Upper Division,FINA 307,27860,3.0,12,0,15,14,14,19,13,21,0,0,0
28377,Spring 2017,Upper Division,FINA 307,37028,3.0,0,0,0,0,0,12,0,0,0,0,0
28378,Spring 2017,Upper Division,FINA 307,48827,3.0,0,0,14,11,11,0,14,0,0,0,0
28379,Spring 2017,Upper Division,FINA 307,52445,3.0,13,10,11,0,0,0,0,0,0,0,0
28380,Spring 2017,Upper Division,FINA 351,48658,3.0,0,0,19,0,14,13,10,0,0,0,0
28381,Spring 2017,Upper Division,FINA 355,52124,3.0,11,10,0,0,0,0,0,0,0,0,0
28382,Spring 2017,Upper Division,FINA 456,37028,3.0,15,0,12,0,0,0,0,0,0,0,0
28383,Spring 2017,Upper Division,GEOG 303,26562,3.0,16,0,18,0,0,0,0,0,0,0,0
28384,Spring 2017,Upper Division,GEOG 303,31709,3.0,10,0,10,0,0,0,0,0,0,0,0
28385,Spring 2017,Upper Division,GEOG 304,29565,3.0,59,0,15,19,0,0,0,0,0,0,0
28386,Spring 2017,Upper Division,GEOG 304,31709,3.0,10,0,12,0,0,0,0,0,0,0,0
28387,Spring 2017,Upper Division,GEOG 352,31496,3.0,11,0,0,13,0,0,0,0,0,0,0
28388,Spring 2017,Upper Division,GEOS 330,49862,3.0,15,0,0,0,0,0,0,0,0,0,0
28389,Spring 2017,Upper Division,GEOS 355,37682,3.0,18,0,0,0,0,0,0,0,0,0,0
28390,Spring 2017,Upper Division,GEOS 355,52224,3.0,10,12,15,0,13,14,0,0,0,0,0
28391,Spring 2017,Upper Division,HCSV 321,36377,3.0,42,0,0,0,0,0,0,0,0,0,0
28392,Spring 2017,Upper Division,HCSV 362,28216,3.0,10,20,15,0,0,0,0,0,0,0,0
28393,Spring 2017,Upper Division,HCSV 368,28578,3.0,35,0,0,0,0,0,0,0,0,0,0
28394,Spring 2017,Upper Division,HCSV 370,40040,3.0,15,0,0,0,0,0,0,0,0,0,0
28395,Spring 2017,Upper Division,HCSV 370,45661,3.0,75,24,18,18,0,0,0,0,0,0,0
28396,Spring 2017,Upper Division,HCSV 370,47998,3.0,28,20,0,11,0,0,0,0,0,0,0
28397,Spring 2017,Upper Division,HCSV 450,31123,3.0,17,13,16,17,0,0,0,0,0,0,0
28398,Spring 2017,Upper Division,HCSV 451,35360,3.0,75,0,15,0,0,0,0,0,0,0,0
28399,Spring 2017,Upper Division,HCSV 463,53102,3.0,0,0,10,0,0,0,0,0,0,0,0
28400,Spring 2017,Upper Division,HCSV 579,26711,3.0,21,27,0,0,0,0,0,0,0,0,0
28401,Spring 2017,Upper Division,HIST 305,26395,3.0,15,15,27,11,13,16,11,0,0,0,0
28402,Spring 2017,Upper Division,HIST 305,26505,3.0,0,0,13,0,0,0,0,0,0,0,0
28403,Spring 2017,Upper Division,HIST 341,26505,3.0,0,0,0,0,10,0,0,0,0,0,0
28404,Spring 2017,Upper Division,HIST 341,26533,3.0,0,0,12,0,18,12,21,0,0,0,0
28405,Spring 2017,Upper Division,HIST 341,27443,3.0,14,12,19,17,15,0,0,0,0,0,0
28406,Spring 2017,Upper Division,HIST 341,39336,3.0,15,0,0,0,0,0,0,0,0,0,0
28407,Spring 2017,Upper Division,JOUR 327,47619,2.0,0,0,11,0,0,0,0,0,0,0,0
28408,Spring 2017,Upper Division,JOUR 329,47619,2.0,16,0,0,0,0,0,0,0,0,0,0
28409,Spring 2017,Upper Division,JOUR 330,47619,1.0,14,0,0,0,0,0,0,0,0,0,0
28410,Spring 2017,Upper Division,JOUR 445,49604,2.0,11,0,0,0,0,0,0,0,0,0,0
28411,Spring 2017,Upper Division,KINE 302,28231,3.0,10,22,16,0,0,0,0,0,0,0,0
28412,Spring 2017,Upper Division,KINE 302,52586,3.0,19,14,0,0,0,0,0,0,0,0,0
28413,Spring 2017,Upper Division,KINE 320,26498,3.0,19,0,0,0,0,0,0,0,0,0,0
28414,Spring 2017,Upper Division,KINE 320,32053,3.0,17,0,0,0,0,0,0,0,0,0,0
28415,Spring 2017,Upper Division,KINE 321,39886,3.0,0,0,10,0,0,0,0,0,0,0,0
28416,Spring 2017,Upper Division,KINE 322,48813,3.0,11,0,24,0,0,0,0,0,0,0,0
28417,Spring 2017,Upper Division,KINE 485,27971,3.0,33,14,0,13,0,0,0,0,0,0,0
28418,Spring 2017,Upper Division,KINE 489,30931,3.0,30,0,0,0,0,0,0,0,0,0,0
28419,Spring 2017,Upper Division,MATH 310,48292,3.0,22,0,0,0,0,0,0,0,0,0,0
28420,Spring 2017,Upper Division,MCGS 489,35214,3.0,18,11,0,0,0,0,0,0,0,0,0
28421,Spring 2017,Upper Division,MECH 320,50915,3.0,31,0,39,0,0,28,0,0,0,0,0
28422,Spring 2017,Upper Division,MECH 332,28363,3.0,0,11,0,0,0,0,0,0,0,0,0
28423,Spring 2017,Upper Division,MGMT 303,29361,3.0,13,12,27,13,13,0,0,0,0,0,0
28424,Spring 2017,Upper Division,MGMT 303,40709,3.0,11,16,16,16,18,0,16,0,0,0,0
28425,Spring 2017,Upper Division,MGMT 303,45644,3.0,14,0,0,0,0,0,0,0,0,0,0
28426,Spring 2017,Upper Division,MGMT 303,47462,3.0,0,0,0,0,0,0,10,0,0,0,0
28427,Spring 2017,Upper Division,MGMT 303,47961,3.0,0,0,19,10,0,0,0,0,0,0,0
28428,Spring 2017,Upper Division,MGMT 303,52458,3.0,0,14,0,14,0,0,0,0,0,0,0
28429,Spring 2017,Upper Division,MGMT 304,27491,3.0,19,51,23,38,0,0,0,0,0,0,0
28430,Spring 2017,Upper Division,MGMT 304,41243,3.0,0,0,0,0,0,11,0,10,0,0,0
28431,Spring 2017,Upper Division,MGMT 304,47288,3.0,19,0,12,14,13,0,0,0,0,0,0
28432,Spring 2017,Upper Division,MGMT 304,48659,3.0,0,0,28,10,15,0,12,0,0,0,0
28433,Spring 2017,Upper Division,MGMT 442,49572,3.0,14,10,24,0,0,19,0,0,0,0,0
28434,Spring 2017,Upper Division,MGMT 443,48816,3.0,0,0,16,0,12,15,19,0,0,0,0
28435,Spring 2017,Upper Division,MGMT 444,35209,3.0,0,0,12,25,24,17,22,10,0,0,0
28436,Spring 2017,Upper Division,MGMT 447,42425,3.0,0,0,37,0,0,30,0,0,0,0,0
28437,Spring 2017,Upper Division,MGMT 447,47288,3.0,10,0,0,0,0,0,0,0,0,0,0
28438,Spring 2017,Upper Division,MGMT 450,29361,3.0,0,0,13,0,0,0,0,0,0,0,0
28439,Spring 2017,Upper Division,MGMT 450,48391,3.0,10,0,17,0,0,0,0,0,0,0,0
28440,Spring 2017,Upper Division,MINS 301,31804,3.0,44,0,0,0,0,0,0,0,0,0,0
28441,Spring 2017,Upper Division,MINS 301,35156,3.0,37,44,47,28,39,17,16,0,0,0,0
28442,Spring 2017,Upper Division,MINS 301,49939,3.0,0,12,18,0,0,0,0,0,0,0,0
28443,Spring 2017,Upper Division,MINS 350,29123,3.0,34,0,0,0,0,0,0,0,0,0,0
28444,Spring 2017,Upper Division,MKTG 305,35138,3.0,0,0,11,0,0,14,0,0,0,0,0
28445,Spring 2017,Upper Division,MKTG 305,36175,3.0,18,14,32,0,0,10,0,0,0,0,0
28446,Spring 2017,Upper Division,MKTG 305,37043,3.0,0,0,11,0,13,13,17,0,0,0,0
28447,Spring 2017,Upper Division,MKTG 305,39761,3.0,0,11,18,15,20,22,13,0,0,0,0
28448,Spring 2017,Upper Division,MKTG 305,39969,3.0,18,0,44,0,14,18,0,0,0,0,0
28449,Spring 2017,Upper Division,MKTG 371,26379,3.0,0,0,20,0,22,0,13,0,0,0,0
28450,Spring 2017,Upper Division,MKTG 371,36175,3.0,0,14,15,22,0,0,0,0,0,0,0
28451,Spring 2017,Upper Division,MKTG 380,51821,3.0,0,22,31,21,0,0,17,0,0,0,0
28452,Spring 2017,Upper Division,MKTG 472,26675,3.0,0,0,11,11,0,0,0,0,0,0,0
28453,Spring 2017,Upper Division,MKTG 473,26675,3.0,10,0,23,10,15,0,13,0,0,0,0
28454,Spring 2017,Upper Division,MKTG 478,30706,3.0,0,0,21,0,17,11,0,0,0,0,0
28455,Spring 2017,Upper Division,MKTG 490,49938,3.0,23,22,0,38,0,0,0,0,0,0,0
28456,Spring 2017,Upper Division,MUSC 326,41818,3.0,20,0,0,0,0,0,0,0,0,0,0
28457,Spring 2017,Upper Division,MUSC 411D,31067,1.0,27,0,0,0,0,0,0,0,0,0,0
28458,Spring 2017,Upper Division,MUSC 489,34495,3.0,13,0,0,0,0,0,0,0,0,0,0
28459,Spring 2017,Upper Division,NFSC 303,26852,3.0,31,25,26,23,13,0,14,0,0,0,0
28460,Spring 2017,Upper Division,NFSC 303,36055,3.0,44,30,17,22,11,12,0,0,0,0,0
28461,Spring 2017,Upper Division,NFSC 455,51145,1.0,50,0,0,0,0,0,0,0,0,0,0
28462,Spring 2017,Upper Division,NURS 303,34885,4.0,0,0,11,0,0,0,0,0,0,0,0
28463,Spring 2017,Upper Division,NURS 314,39581,3.0,17,0,0,0,0,0,0,0,0,0,0
28464,Spring 2017,Upper Division,POLS 331,30616,3.0,12,0,0,13,0,0,0,0,0,0,0
28465,Spring 2017,Upper Division,POLS 331,35141,3.0,14,0,0,0,0,0,0,0,0,0,0
28466,Spring 2017,Upper Division,POLS 331,35446,3.0,12,0,0,0,0,0,0,0,0,0,0
28467,Spring 2017,Upper Division,POLS 341,39879,3.0,19,17,11,12,0,0,0,0,0,0,0
28468,Spring 2017,Upper Division,POLS 352,39217,3.0,16,0,0,0,0,0,0,0,0,0,0
28469,Spring 2017,Upper Division,POLS 353,49666,3.0,14,16,0,0,0,0,0,0,0,0,0
28470,Spring 2017,Upper Division,POLS 438,31385,3.0,0,0,0,11,0,0,0,0,0,0,0
28471,Spring 2017,Upper Division,POLS 451B,31385,3.0,0,11,11,19,13,0,0,0,0,0,0
28472,Spring 2017,Upper Division,POLS 460A,28306,3.0,10,0,0,0,0,0,0,0,0,0,0
28473,Spring 2017,Upper Division,PSSC 309A,47995,1.0,17,0,0,0,0,0,0,0,0,0,0
28474,Spring 2017,Upper Division,PSYC 324,41795,3.0,29,0,0,11,0,0,0,0,0,0,0
28475,Spring 2017,Upper Division,PSYC 333,51404,3.0,0,0,12,0,0,0,0,0,0,0,0
28476,Spring 2017,Upper Division,PSYC 334,44611,3.0,33,23,25,17,19,0,0,0,0,0,0
28477,Spring 2017,Upper Division,PSYC 345,27287,3.0,0,0,15,0,0,10,0,0,0,0,0
28478,Spring 2017,Upper Division,PSYC 345,51784,3.0,14,13,0,0,0,0,0,0,0,0,0
28479,Spring 2017,Upper Division,PSYC 353,28501,3.0,0,0,0,0,0,0,10,0,0,0,0
28480,Spring 2017,Upper Division,PSYC 355,26756,3.0,21,0,0,0,0,0,0,0,0,0,0
28481,Spring 2017,Upper Division,PSYC 355,26906,3.0,26,0,36,0,19,17,0,0,0,0,0
28482,Spring 2017,Upper Division,PSYC 355,27614,3.0,0,0,0,0,0,0,0,0,0,0,13
28483,Spring 2017,Upper Division,PSYC 364,28896,3.0,12,18,24,0,0,10,0,0,0,0,0
28484,Spring 2017,Upper Division,PSYC 364,31640,3.0,0,0,10,0,0,0,0,0,0,0,0
28485,Spring 2017,Upper Division,PSYC 381,32045,3.0,54,19,16,14,0,0,0,0,0,0,0
28486,Spring 2017,Upper Division,PSYC 382,26831,3.0,12,10,13,0,0,0,0,0,0,0,0
28487,Spring 2017,Upper Division,PSYC 382,36542,3.0,17,14,21,0,10,20,0,0,0,0,0
28488,Spring 2017,Upper Division,PSYC 391,36542,3.0,18,25,44,17,30,24,14,11,0,0,0
28489,Spring 2017,Upper Division,PSYC 395,26756,3.0,11,0,18,12,20,17,19,0,0,0,0
28490,Spring 2017,Upper Division,PSYC 395,28191,3.0,21,0,0,0,0,0,0,0,0,0,0
28491,Spring 2017,Upper Division,PSYC 395,51784,3.0,20,0,0,0,0,0,0,0,0,0,0
28492,Spring 2017,Upper Division,PSYC 401,43855,3.0,0,14,17,12,0,0,0,0,0,0,0
28493,Spring 2017,Upper Division,PSYC 401,48811,3.0,10,0,0,0,0,0,0,0,0,0,0
28494,Spring 2017,Upper Division,PSYC 414,27377,3.0,13,11,0,0,0,0,0,0,0,0,0
28495,Spring 2017,Upper Division,PSYC 414,27471,3.0,24,0,0,0,0,0,0,0,0,0,0
28496,Spring 2017,Upper Division,PSYC 414,28350,3.0,13,12,0,13,0,0,0,0,0,0,0
28497,Spring 2017,Upper Division,PSYC 466,27382,2.0,0,0,0,0,0,0,10,0,0,0,0
28498,Spring 2017,Upper Division,PSYC 466,51752,2.0,17,10,20,15,0,0,0,0,0,0,0
28499,Spring 2017,Upper Division,PSYC 573,48402,2.0,11,0,0,0,0,0,0,0,0,0,0
28500,Spring 2017,Upper Division,RECR 300,30701,3.0,10,12,14,16,0,0,0,0,0,0,0
28501,Spring 2017,Upper Division,RECR 301,29632,3.0,16,17,0,0,0,0,0,0,0,0,0
28502,Spring 2017,Upper Division,RECR 420,42796,2.0,24,0,11,0,0,0,0,0,0,0,0
28503,Spring 2017,Upper Division,RECR 584,29078,1.0,13,17,10,0,0,0,0,0,0,0,0
28504,Spring 2017,Upper Division,RELS 332,28249,3.0,0,0,0,11,0,0,0,0,0,0,0
28505,Spring 2017,Upper Division,RELS 332,32340,3.0,41,0,17,23,11,0,14,0,0,0,0
28506,Spring 2017,Upper Division,RELS 332,44228,3.0,10,0,0,0,0,0,0,0,0,0,0
28507,Spring 2017,Upper Division,RELS 358,28249,3.0,0,0,20,11,0,0,0,0,0,0,0
28508,Spring 2017,Upper Division,SOCI 330,27867,3.0,17,0,0,0,0,0,0,0,0,0,0
28509,Spring 2017,Upper Division,SOCI 380,40214,3.0,19,13,0,0,0,0,0,0,0,0,0
28510,Spring 2017,Upper Division,SOSC 301,29008,3.0,11,13,14,0,10,10,0,0,0,0,0
28511,Spring 2017,Upper Division,SOSC 302,29008,3.0,16,0,0,0,0,0,0,0,0,0,0
28512,Spring 2017,Upper Division,SOSC 302,31496,3.0,0,0,10,0,0,0,0,0,0,0,0
28513,Spring 2017,Upper Division,SOSC 303,28650,3.0,20,0,0,0,0,0,0,0,0,0,0
28514,Spring 2017,Upper Division,SOSC 303,30741,3.0,0,19,0,10,0,0,0,0,0,0,0
28515,Spring 2017,Upper Division,SPED 343,30645,3.0,31,0,0,0,0,0,0,0,0,0,0
28516,Spring 2017,Upper Division,SPED 343,37601,3.0,13,0,0,0,0,0,0,0,0,0,0
28517,Spring 2017,Upper Division,SPED 343,48286,3.0,16,0,0,0,0,0,0,0,0,0,0
28518,Spring 2017,Upper Division,SPED 343,49660,3.0,19,13,16,0,0,0,0,0,0,0,0
28519,Spring 2017,Upper Division,SPED 569,30645,2.0,30,0,0,0,0,0,0,0,0,0,0
28520,Spring 2017,Upper Division,THEA 309,41484,2.0,17,0,0,0,0,0,0,0,0,0,0
28521,Spring 2017,Upper Division,THEA 311,28222,3.0,13,19,25,0,0,0,0,0,0,0,0
28522,Spring 2017,Upper Division,ABUS 321,45636,3.0,24,0,0,0,0,0,0,0,0,0,0
28523,Spring 2017,Upper Division,ABUS 321,52102,3.0,17,0,14,11,0,0,0,0,0,0,0
28524,Spring 2017,Upper Division,ACCT 325,45200,3.0,0,0,12,0,0,11,15,0,13,0,0
28525,Spring 2017,Upper Division,ACCT 437,45995,3.0,0,0,0,0,0,24,11,0,0,0,0
28526,Spring 2017,Upper Division,AGRI 331,29038,2.0,0,0,10,0,12,0,0,13,0,0,0
28527,Spring 2017,Upper Division,AGRI 482,26895,3.0,0,0,17,0,0,0,0,0,0,0,0
28528,Spring 2017,Upper Division,AGRI 482,28885,3.0,10,0,11,0,0,0,0,0,0,0,0
28529,Spring 2017,Upper Division,AGRI 482,52614,3.0,0,0,21,0,0,0,0,0,0,0,0
28530,Spring 2017,Upper Division,ANTH 303,50918,3.0,11,0,0,0,0,0,0,0,0,0,0
28531,Spring 2017,Upper Division,BIOL 345,35085,3.0,16,0,16,0,0,0,0,0,0,0,0
28532,Spring 2017,Upper Division,CDES 365,29499,3.0,0,10,10,21,0,0,0,0,0,0,0
28533,Spring 2017,Upper Division,CDES 468,29076,2.0,13,0,0,0,0,0,0,0,0,0,0
28534,Spring 2017,Upper Division,CHEM 370,49574,3.0,0,0,0,0,10,15,0,0,0,0,0
28535,Spring 2017,Upper Division,CIVL 415,40161,3.0,15,0,0,0,0,0,0,0,0,0,0
28536,Spring 2017,Upper Division,EDTE 570,37954,4.0,15,0,0,0,0,0,0,0,0,0,0
28537,Spring 2017,Upper Division,HIST 445,26533,3.0,0,0,0,0,0,10,0,0,0,0,0
28538,Spring 2017,Upper Division,KINE 315,30743,3.0,17,13,12,0,0,0,0,0,0,0,0
28539,Spring 2017,Upper Division,KINE 323,27547,3.0,0,0,0,0,12,0,0,0,0,0,0
28540,Spring 2017,Upper Division,KINE 323,43420,3.0,0,0,0,0,0,0,0,0,0,0,14
28541,Spring 2017,Upper Division,KINE 323,52430,3.0,0,0,11,0,0,0,0,0,0,0,0
28542,Spring 2017,Upper Division,KINE 386,28393,3.0,12,0,0,0,0,0,0,0,0,0,0
28543,Spring 2017,Upper Division,KINE 386,28686,3.0,31,0,29,0,0,0,0,0,0,0,0
28544,Spring 2017,Upper Division,KINE 480,43420,2.0,10,13,10,0,22,12,0,0,0,0,0
28545,Spring 2017,Upper Division,KINE 482,52430,3.0,12,0,25,0,10,0,0,0,0,0,0
28546,Spring 2017,Upper Division,MCGS 310,48660,3.0,45,28,0,0,0,0,0,0,0,0,0
28547,Spring 2017,Upper Division,MKTG 475,26379,3.0,0,0,0,0,16,0,0,0,0,0,0
28548,Spring 2017,Upper Division,MKTG 498,43476,3.0,10,0,0,0,0,0,0,0,0,0,0
28549,Spring 2017,Upper Division,NFSC 360,38969,3.0,0,0,18,17,0,0,0,0,0,0,0
28550,Spring 2017,Upper Division,NURS 422,51737,3.0,33,0,0,0,0,0,0,0,0,0,0
28551,Spring 2017,Upper Division,RECR 323,37173,3.0,13,0,0,0,0,0,0,0,0,0,0
28552,Spring 2017,Upper Division,SOCI 350,52116,3.0,11,17,0,11,0,0,0,0,0,0,0
28553,Spring 2017,Upper Division,SOCI 363,37401,3.0,27,15,14,0,0,0,0,0,0,0,0
28554,Spring 2017,Upper Division,SOCI 384,48282,3.0,0,0,14,0,0,0,0,0,0,0,0
28555,Spring 2017,Upper Division,SOCI 384,51445,3.0,39,0,0,0,0,0,0,0,0,0,0
28556,Spring 2017,Upper Division,ABUS 451,52102,3.0,26,0,0,0,0,0,0,0,0,0,0
28557,Spring 2017,Upper Division,ANSC 340,28915,3.0,0,0,11,0,0,0,0,0,0,0,0
28558,Spring 2017,Upper Division,BIOL 303,27344,3.0,0,0,14,0,16,19,23,0,0,0,0
28559,Spring 2017,Upper Division,BIOL 350,40547,2.0,0,11,17,11,12,0,0,0,0,0,0
28560,Spring 2017,Upper Division,CHLD 440,49667,3.0,0,0,10,0,0,0,0,0,0,0,0
28561,Spring 2017,Upper Division,CMGT 360,30036,3.0,0,0,10,0,0,0,0,0,0,0,0
28562,Spring 2017,Upper Division,CMST 331,34019,3.0,0,14,0,0,0,0,0,0,0,0,0
28563,Spring 2017,Upper Division,CSCI 301,32241,3.0,21,0,0,0,0,0,0,0,0,0,0
28564,Spring 2017,Upper Division,EDUC 506,27400,1.0,10,0,0,0,0,0,0,0,0,0,0
28565,Spring 2017,Upper Division,EECE 481,36901,4.0,11,0,0,0,0,0,0,0,0,0,0
28566,Spring 2017,Upper Division,ENGL 356,50948,3.0,13,0,0,0,0,0,0,0,0,0,0
28567,Spring 2017,Upper Division,FINA 460,46457,3.0,0,0,0,11,12,0,15,0,0,0,0
28568,Spring 2017,Upper Division,HCSV 328,27999,3.0,21,0,0,0,0,0,0,0,0,0,0
28569,Spring 2017,Upper Division,HCSV 328,50573,3.0,32,16,0,0,0,0,0,0,0,0,0
28570,Spring 2017,Upper Division,HCSV 369,36377,3.0,22,0,0,0,0,0,0,0,0,0,0
28571,Spring 2017,Upper Division,HCSV 369,37263,3.0,13,0,0,0,0,0,0,0,0,0,0
28572,Spring 2017,Upper Division,HCSV 369,50573,3.0,21,0,0,0,0,0,0,0,0,0,0
28573,Spring 2017,Upper Division,HCSV 467,42424,3.0,32,0,0,0,0,0,0,0,0,0,0
28574,Spring 2017,Upper Division,HCSV 471,30067,3.0,24,0,0,0,0,0,0,0,0,0,0
28575,Spring 2017,Upper Division,HCSV 471,39080,3.0,12,0,0,0,0,0,0,0,0,0,0
28576,Spring 2017,Upper Division,JOUR 344,49565,3.0,21,11,0,0,0,0,0,0,0,0,0
28577,Spring 2017,Upper Division,KINE 390,28686,3.0,30,0,12,0,0,0,0,0,0,0,0
28578,Spring 2017,Upper Division,KINE 390,28763,3.0,11,0,0,0,0,0,0,0,0,0,0
28579,Spring 2017,Upper Division,MGMT 451,48391,3.0,0,0,11,0,0,0,0,0,0,0,0
28580,Spring 2017,Upper Division,MGMT 460,42158,3.0,33,0,12,11,0,0,0,0,0,0,0
28581,Spring 2017,Upper Division,MKTG 470,39969,3.0,0,0,14,0,0,0,0,0,0,0,0
28582,Spring 2017,Upper Division,MKTG 470,48008,3.0,0,0,0,10,0,0,0,0,0,0,0
28583,Spring 2017,Upper Division,MUSC 411A,41081,1.0,45,0,0,0,0,0,0,0,0,0,0
