,Term,Term Name,Courselev (group),Course,Facid,A,A-,B,B+,B-,C,C+,C-,CR,D,D+,F,NC,WU,Max. Units Class
1049,2142,Spring 2014,1:Undergraduate,CD   256,HNRKI,11,3,3,5,1,1,0,2,0,0,0,1,0,0,
1050,2142,Spring 2014,1:Undergraduate,CD   257,DKWLX,3,3,2,4,2,0,0,0,0,0,0,0,0,0,
1051,2142,Spring 2014,1:Undergraduate,CD   310,IJMSI,12,10,6,5,4,0,2,1,0,0,0,1,0,1,
1052,2142,Spring 2014,1:Undergraduate,CD   350,YOLMI,20,3,1,4,0,2,1,2,0,1,0,1,0,0,
1053,2142,Spring 2014,1:Undergraduate,CD   352,XEWLX,3,10,4,2,0,1,1,0,0,0,0,0,0,0,
1054,2142,Spring 2014,1:Undergraduate,CD   354,YOLMI,19,3,2,0,1,0,0,2,0,0,0,0,0,0,
1055,2142,Spring 2014,1:Undergraduate,CD   355,HNRKI,13,8,9,9,8,5,3,5,0,0,0,2,0,0,
1056,2142,Spring 2014,1:Undergraduate,CD   357,MHHEI,6,8,3,4,0,3,2,1,0,0,0,0,0,0,
1057,2142,Spring 2014,1:Undergraduate,CD   358,MHHEI,5,4,5,1,0,6,0,0,0,0,0,0,0,0,
1058,2142,Spring 2014,1:Undergraduate,CD   362,IJMSI,15,9,7,4,2,2,3,0,0,0,0,0,0,0,
1059,2142,Spring 2014,1:Undergraduate,CD   366,IJMSI,8,7,8,8,7,7,4,3,0,0,0,0,0,0,
1060,2142,Spring 2014,1:Undergraduate,CD   469,MHHEI,6,7,5,4,1,3,1,1,0,0,0,0,0,0,
1061,2142,Spring 2014,1:Undergraduate,CD   479,YOLMI,27,0,1,2,0,0,0,0,0,0,0,0,0,0,
1062,2142,Spring 2014,1:Undergraduate,CHEM 107,MJMSI,9,6,13,19,7,28,15,0,0,3,0,10,0,0,
1063,2142,Spring 2014,1:Undergraduate,CHEM 109,KPLMI,7,4,6,6,9,18,10,9,0,10,3,28,0,0,
1064,2142,Spring 2014,1:Undergraduate,CHEM 109,QGLOX,22,0,18,2,9,13,3,10,0,11,2,2,0,6,
1065,2142,Spring 2014,1:Undergraduate,CHEM 109,SQVLX,5,3,9,5,5,17,12,6,0,4,3,1,0,5,
1066,2142,Spring 2014,1:Undergraduate,CHEM 110,ANNNU,9,10,6,6,20,20,18,11,0,3,7,1,0,4,
1067,2142,Spring 2014,1:Undergraduate,CHEM 110,NBMGX,4,6,15,5,9,14,17,19,0,2,6,3,0,9,
1068,2142,Spring 2014,1:Undergraduate,CHEM 198,JSJWG,0,0,0,0,0,0,0,0,88,0,0,0,13,0,
1069,2142,Spring 2014,1:Undergraduate,CHEM 322,ZFHRF,3,0,8,3,3,21,0,1,0,4,0,10,0,1,
1070,2142,Spring 2014,1:Undergraduate,CHEM 328,EUKSF,13,9,23,6,6,8,13,11,0,6,0,0,0,3,
1071,2142,Spring 2014,1:Undergraduate,CHEM 360,ANNNU,1,4,0,2,2,4,3,0,0,0,0,1,0,0,
1072,2142,Spring 2014,1:Undergraduate,CHEM 370,PRQOX,3,2,10,3,6,4,5,2,0,2,0,1,2,0,
1073,2142,Spring 2014,1:Undergraduate,CHEM 410,QQHEI,3,0,1,4,3,1,3,1,0,0,1,0,0,1,
1074,2142,Spring 2014,1:Undergraduate,CHEM 432,QGRLX,2,3,1,5,3,3,2,0,0,0,0,1,0,0,
1075,2142,Spring 2014,1:Undergraduate,CHEM 438,TYQLX,7,4,8,2,8,3,11,1,0,3,0,2,0,0,
1076,2142,Spring 2014,1:Undergraduate,CHEM 441,ZXMKI,4,2,3,2,4,2,1,1,0,0,0,0,0,2,
1077,2142,Spring 2014,1:Undergraduate,CHIN 109,AGLQF,6,1,4,1,1,5,1,0,1,0,2,1,0,3,
1078,2142,Spring 2014,1:Undergraduate,CHIN 280,AGLQF,0,0,0,0,0,0,0,0,9,0,0,0,5,0,
1079,2142,Spring 2014,1:Undergraduate,COMM 100,AONVH,14,18,15,20,7,20,10,0,1,2,1,14,4,0,
1080,2142,Spring 2014,1:Undergraduate,COMM 100,BYKSF,4,3,6,9,5,0,0,0,0,0,0,0,0,0,
1081,2142,Spring 2014,1:Undergraduate,COMM 100,CRHEI,21,8,58,10,10,17,11,0,2,0,0,1,0,0,
1082,2142,Spring 2014,1:Undergraduate,COMM 100,GZGRF,1,2,5,4,6,4,1,1,2,0,0,1,0,0,
1083,2142,Spring 2014,1:Undergraduate,COMM 100,JOFNH,66,9,13,2,2,6,0,0,0,0,0,0,0,0,
1084,2142,Spring 2014,1:Undergraduate,COMM 100,UAHTH,9,1,8,6,3,9,3,3,2,1,0,3,0,3,
1085,2142,Spring 2014,1:Undergraduate,COMM 100,XTFHI,7,9,21,17,20,9,7,0,1,1,3,3,0,5,
1086,2142,Spring 2014,1:Undergraduate,COMM 103,JOFNH,22,1,19,2,0,1,0,0,0,0,0,0,0,0,
1087,2142,Spring 2014,1:Undergraduate,COMM 105,LSMMX,5,8,4,9,6,3,5,1,0,3,1,1,0,0,
1088,2142,Spring 2014,1:Undergraduate,COMM 108,XTFHI,6,5,3,4,3,0,2,0,0,0,0,0,0,1,
1089,2142,Spring 2014,1:Undergraduate,COMM 110,UAHTH,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
1090,2142,Spring 2014,1:Undergraduate,COMM 214,UAHTH,8,7,0,5,1,3,0,1,0,0,0,0,0,0,
1091,2142,Spring 2014,1:Undergraduate,COMM 309B,BYKSF,9,3,4,3,2,2,0,0,1,0,0,1,0,0,
1092,2142,Spring 2014,1:Undergraduate,COMM 309B,LSMMX,2,9,8,9,5,1,1,1,3,0,0,1,1,0,
1093,2142,Spring 2014,1:Undergraduate,COMM 312,LSMMX,2,3,5,5,4,1,2,1,0,0,1,0,0,0,
1094,2142,Spring 2014,1:Undergraduate,COMM 315,XOMMX,4,7,7,3,2,1,1,0,0,0,0,1,0,0,
1095,2142,Spring 2014,1:Undergraduate,COMM 322,WZESH,25,1,0,0,0,0,0,0,0,0,0,0,0,0,
1096,2142,Spring 2014,1:Undergraduate,COMM 322,XOMMX,1,9,5,3,0,0,1,1,0,0,0,0,0,0,
1097,2142,Spring 2014,1:Undergraduate,COMM 324,WZESH,26,1,0,0,0,0,2,0,0,0,0,0,0,0,
1098,2142,Spring 2014,1:Undergraduate,COMM 404,FYMPI,10,5,3,4,2,1,1,0,0,0,1,0,0,0,
1099,2142,Spring 2014,1:Undergraduate,COMM 411,FYMPI,13,9,2,2,0,0,0,0,0,0,0,0,0,0,
1100,2142,Spring 2014,1:Undergraduate,COMM 415,XOMMX,3,5,7,3,2,0,1,0,0,0,0,0,0,0,
1101,2142,Spring 2014,1:Undergraduate,COMM 480,WZESH,20,5,3,1,1,0,0,0,0,0,0,0,0,0,
1102,2142,Spring 2014,1:Undergraduate,COMM 490,BYKSF,11,1,2,1,0,0,0,1,0,0,0,1,0,0,
1103,2142,Spring 2014,1:Undergraduate,CRGS 108,SPOFI,25,20,16,22,7,3,4,0,6,2,0,1,3,2,
1104,2142,Spring 2014,1:Undergraduate,CRGS 313,RJXLX,5,1,4,2,1,3,0,2,1,0,0,1,1,0,
1105,2142,Spring 2014,1:Undergraduate,CRGS 330,TRPMU,2,3,6,2,0,2,1,0,0,3,0,0,0,1,
1106,2142,Spring 2014,1:Undergraduate,CRGS 360,SPOFI,17,4,1,4,1,0,0,0,0,1,0,0,0,0,
1107,2142,Spring 2014,1:Undergraduate,CRIM 125,NWMLX,15,6,4,5,2,3,2,0,0,1,0,4,0,0,
1108,2142,Spring 2014,1:Undergraduate,CRIM 225S,BZILX,2,2,13,6,3,13,7,2,0,1,0,5,0,0,
1109,2142,Spring 2014,1:Undergraduate,CRIM 325,BZILX,0,4,2,6,2,5,4,0,0,1,0,1,0,0,
1110,2142,Spring 2014,1:Undergraduate,CRIM 472,BZILX,10,0,0,0,0,0,0,0,0,0,0,1,0,0,
1111,2142,Spring 2014,1:Undergraduate,CS   100,HALSF,7,3,2,3,2,6,6,0,0,1,6,7,0,1,
1112,2142,Spring 2014,1:Undergraduate,CS   111,UPNPI,8,0,0,3,4,1,3,1,0,3,0,2,0,4,
1113,2142,Spring 2014,1:Undergraduate,CS   112,QYGVH,4,4,12,2,2,6,5,1,0,2,0,1,0,5,
1114,2142,Spring 2014,1:Undergraduate,CS   212,QQFEH,8,0,5,0,0,3,1,0,0,1,0,2,0,0,
1115,2142,Spring 2014,1:Undergraduate,CS   232,QYGVH,4,1,7,0,0,5,0,1,0,2,0,1,0,0,
1116,2142,Spring 2014,1:Undergraduate,CS   237,QQFEH,11,0,0,0,0,0,0,0,0,0,0,0,0,0,
1117,2142,Spring 2014,1:Undergraduate,CS   309,VBHRF,7,15,7,9,10,2,4,0,7,0,0,0,0,0,
1118,2142,Spring 2014,1:Undergraduate,CS   328,UPNPI,6,1,2,4,0,0,2,0,0,0,0,4,0,0,
1119,2142,Spring 2014,1:Undergraduate,CS   435,UPNPI,7,2,1,2,0,0,0,0,0,0,0,0,0,0,
1120,2142,Spring 2014,1:Undergraduate,CS   449,QQFEH,17,0,2,0,0,0,0,0,0,0,0,0,0,0,
1121,2142,Spring 2014,1:Undergraduate,DANC 103,CMJKI,15,11,2,1,0,0,1,1,3,0,0,0,1,0,
1122,2142,Spring 2014,1:Undergraduate,DANC 120,GBHTH,3,8,2,7,0,2,0,0,1,0,0,0,1,0,
1123,2142,Spring 2014,1:Undergraduate,DANC 240,OENJI,14,11,0,2,0,1,0,0,0,0,0,1,0,3,
1124,2142,Spring 2014,1:Undergraduate,DANC 245,BRLSI,14,0,1,0,0,0,0,0,2,0,0,0,2,1,
1125,2142,Spring 2014,1:Undergraduate,DANC 303,MTGWH,33,10,0,0,0,0,0,0,0,0,0,0,0,2,
1126,2142,Spring 2014,1:Undergraduate,DANC 310,GBHTH,2,9,3,2,0,0,1,0,5,1,0,0,0,0,
1127,2142,Spring 2014,1:Undergraduate,DANC 400,MTGWH,25,6,3,2,1,1,0,0,3,0,0,0,0,1,
1128,2142,Spring 2014,1:Undergraduate,DANC 484,BRLSI,10,4,0,0,1,0,0,1,1,0,0,0,0,1,
1129,2142,Spring 2014,1:Undergraduate,DANC 488,CMJKI,23,3,0,1,0,0,0,0,0,0,0,0,0,0,
1130,2142,Spring 2014,1:Undergraduate,DANC 489,CMJKI,6,2,0,1,0,0,0,0,1,0,0,0,0,0,
1131,2142,Spring 2014,1:Undergraduate,ECON 104,ZIBRF,7,5,7,4,5,4,8,1,1,0,0,1,1,0,
1132,2142,Spring 2014,1:Undergraduate,ECON 210,DAVLX,23,7,10,3,9,4,4,3,0,2,0,3,1,2,
1133,2142,Spring 2014,1:Undergraduate,ECON 210L,EVFPH,0,0,0,0,0,0,0,0,9,0,0,0,4,0,
1134,2142,Spring 2014,1:Undergraduate,ECON 280,EVFPH,0,0,0,0,0,0,0,0,6,0,0,0,4,0,
1135,2142,Spring 2014,1:Undergraduate,ECON 305,GWLUM,6,4,6,5,2,5,4,0,0,0,0,0,0,2,
1136,2142,Spring 2014,1:Undergraduate,ECON 305D,GWLUM,5,2,5,3,2,2,4,0,0,0,0,0,0,0,
1137,2142,Spring 2014,1:Undergraduate,ECON 309,DAVLX,45,16,9,3,2,1,0,2,1,0,0,0,0,1,
1138,2142,Spring 2014,1:Undergraduate,ECON 309D,EVFPH,38,3,3,1,2,0,0,0,0,0,0,1,0,1,
1139,2142,Spring 2014,1:Undergraduate,ECON 310,GWLUM,6,5,6,8,8,5,9,5,0,0,0,0,0,2,
1140,2142,Spring 2014,1:Undergraduate,ECON 320,LSFNH,6,6,3,5,2,4,1,0,0,0,0,0,0,0,
1141,2142,Spring 2014,1:Undergraduate,ECON 323,HKPFI,8,9,6,1,4,4,4,2,5,3,0,1,0,0,
1142,2142,Spring 2014,1:Undergraduate,ECON 323D,HKPFI,3,8,4,1,1,2,1,2,0,2,0,0,0,0,
1143,2142,Spring 2014,1:Undergraduate,ECON 490,EVFPH,8,2,1,0,0,0,1,0,0,0,0,1,0,0,
1144,2142,Spring 2014,1:Undergraduate,EDUC 110,KKLNI,24,0,1,0,1,0,1,0,0,0,0,0,0,1,
1145,2142,Spring 2014,1:Undergraduate,EDUC 285,LGMMI,0,0,0,0,0,0,0,0,54,0,0,0,12,0,
1146,2142,Spring 2014,1:Undergraduate,EDUC 377,ZMMWG,12,0,2,0,0,0,0,0,1,0,0,0,0,0,
1147,2142,Spring 2014,1:Undergraduate,EED  210,IFKJX,0,0,0,0,0,0,0,0,21,0,0,0,0,0,
1148,2142,Spring 2014,1:Undergraduate,EED  310,KKLNI,13,2,0,2,1,1,0,0,0,0,0,0,0,0,
1149,2142,Spring 2014,1:Undergraduate,EMP  105,BIPYH,23,8,9,5,11,8,6,6,1,1,1,12,11,0,
1150,2142,Spring 2014,1:Undergraduate,EMP  210,BIPYH,9,6,10,4,4,2,3,4,0,2,0,4,0,0,
1151,2142,Spring 2014,1:Undergraduate,EMP  305,DUOMI,3,2,15,6,7,18,12,7,0,10,6,2,0,2,
1152,2142,Spring 2014,1:Undergraduate,EMP  309B,TJLAI,2,5,14,8,12,8,13,3,0,3,2,2,0,0,
1153,2142,Spring 2014,1:Undergraduate,EMP  325,FFIGG,9,7,4,7,3,6,0,0,0,0,0,0,0,2,
1154,2142,Spring 2014,1:Undergraduate,EMP  353,TJLAI,3,4,2,6,0,0,0,0,0,0,0,0,0,0,
1155,2142,Spring 2014,1:Undergraduate,EMP  365,FFIGG,13,1,5,4,0,3,0,0,0,0,0,2,0,1,
1156,2142,Spring 2014,1:Undergraduate,EMP  400,BIPYH,31,6,4,8,4,3,1,2,3,0,0,4,3,0,
1157,2142,Spring 2014,1:Undergraduate,EMP  425,LKDHX,2,5,11,9,12,10,9,4,1,1,0,0,0,2,
1158,2142,Spring 2014,1:Undergraduate,EMP  430,BIPYH,7,4,5,1,1,3,3,1,0,0,0,0,0,0,
1159,2142,Spring 2014,1:Undergraduate,EMP  435,NKPPI,11,4,2,3,1,1,1,0,1,0,0,3,2,0,
1160,2142,Spring 2014,1:Undergraduate,EMP  435,SBRRI,5,3,8,4,0,2,2,0,1,0,0,0,0,0,
1161,2142,Spring 2014,1:Undergraduate,EMP  435,TWTAH,4,3,5,0,3,5,6,0,0,0,1,0,0,2,
1162,2142,Spring 2014,1:Undergraduate,EMP  440,GNMJI,3,1,8,5,1,1,3,1,0,0,0,0,0,0,
1163,2142,Spring 2014,1:Undergraduate,EMP  440L,GNMJI,15,0,0,0,0,0,0,0,0,0,0,1,0,0,
1164,2142,Spring 2014,1:Undergraduate,EMP  453,TJLAI,11,3,7,1,0,1,0,0,0,0,0,0,0,1,
1165,2142,Spring 2014,1:Undergraduate,EMP  460,BVGTH,1,5,4,5,3,1,1,0,0,0,0,0,0,0,
1166,2142,Spring 2014,1:Undergraduate,EMP  475,BVGTH,10,0,2,3,0,0,0,0,0,0,0,0,0,0,
1167,2142,Spring 2014,1:Undergraduate,EMP  480L,LKDHX,9,3,1,1,1,0,1,0,0,0,0,0,0,0,
1168,2142,Spring 2014,1:Undergraduate,ENGL 101,NVLJI,5,7,2,3,0,2,0,2,0,0,0,0,1,2,
1169,2142,Spring 2014,1:Undergraduate,ENGL 102,JQPQF,0,0,0,0,0,0,0,0,33,0,0,0,5,0,
1170,2142,Spring 2014,1:Undergraduate,ENGL 102,NVLJI,0,0,0,0,0,0,0,0,19,0,0,0,2,0,
1171,2142,Spring 2014,1:Undergraduate,ENGL 102,VEGUH,0,0,0,0,0,0,0,0,18,0,0,0,3,0,
1172,2142,Spring 2014,1:Undergraduate,ENGL 102,XNOYH,0,0,0,0,0,0,0,0,19,0,0,0,2,0,
1173,2142,Spring 2014,1:Undergraduate,ENGL 102,YJYWH,0,0,0,0,0,0,0,0,13,0,0,0,7,0,
1174,2142,Spring 2014,1:Undergraduate,ENGL 103,BNMJI,15,12,14,7,8,5,10,1,0,0,0,3,0,0,
1175,2142,Spring 2014,1:Undergraduate,ENGL 103,CWBYG,13,15,9,11,7,4,1,1,1,0,0,4,0,1,
1176,2142,Spring 2014,1:Undergraduate,ENGL 103,DBARF,12,2,2,5,2,8,2,0,0,0,0,2,1,0,
1177,2142,Spring 2014,1:Undergraduate,ENGL 103,IFWQH,14,11,7,9,4,0,4,0,2,0,0,4,0,1,
1178,2142,Spring 2014,1:Undergraduate,ENGL 103,JOLDI,28,0,1,0,0,0,0,0,0,0,0,5,1,1,
1179,2142,Spring 2014,1:Undergraduate,ENGL 103,NVLJI,11,4,4,5,3,1,4,3,0,0,0,0,1,0,
1180,2142,Spring 2014,1:Undergraduate,ENGL 103,VEGUH,5,5,9,6,6,0,4,0,0,0,0,3,0,0,
1181,2142,Spring 2014,1:Undergraduate,ENGL 103,XNOYH,28,5,2,3,0,0,0,0,0,0,0,2,0,1,
1182,2142,Spring 2014,1:Undergraduate,ENGL 103,YEIXH,33,8,11,20,4,1,3,0,1,0,0,3,1,2,
1183,2142,Spring 2014,1:Undergraduate,ENGL 103,YJYWH,2,2,3,1,2,2,1,1,0,0,0,3,0,0,
1184,2142,Spring 2014,1:Undergraduate,ENGL 104,CQAIX,9,4,3,1,0,1,1,0,0,1,0,2,0,1,
1185,2142,Spring 2014,1:Undergraduate,ENGL 104,DDTIX,8,5,6,5,6,4,4,4,2,0,0,4,0,0,
1186,2142,Spring 2014,1:Undergraduate,ENGL 104,DFWEG,4,2,2,5,5,1,1,0,1,0,0,1,1,0,
1187,2142,Spring 2014,1:Undergraduate,ENGL 104,DXYJG,4,6,3,0,5,3,2,0,1,0,0,3,2,0,
1188,2142,Spring 2014,1:Undergraduate,ENGL 104,JOLDI,36,0,4,0,0,0,0,1,1,0,0,3,2,0,
1189,2142,Spring 2014,1:Undergraduate,ENGL 104,TROTH,4,5,0,0,5,0,0,0,1,0,0,2,3,1,
1190,2142,Spring 2014,1:Undergraduate,ENGL 104,XNOYH,15,3,1,3,0,1,0,0,0,0,0,2,0,0,
1191,2142,Spring 2014,1:Undergraduate,ENGL 105,DDTIX,10,7,9,3,4,2,2,0,1,2,0,4,0,0,
1192,2142,Spring 2014,1:Undergraduate,ENGL 120,FYKNI,1,7,6,2,6,1,1,1,0,0,0,1,0,1,
1193,2142,Spring 2014,1:Undergraduate,ENGL 200,VEGUH,2,4,4,3,8,2,2,7,0,0,0,0,1,0,
1194,2142,Spring 2014,1:Undergraduate,ENGL 205,VDHAI,3,2,6,5,1,0,0,0,1,0,0,0,0,1,
1195,2142,Spring 2014,1:Undergraduate,ENGL 205,WIHUH,16,0,0,0,0,0,0,0,0,0,0,1,0,0,
1196,2142,Spring 2014,1:Undergraduate,ENGL 215,FYKNI,0,0,0,0,0,0,0,0,16,0,0,0,3,0,
1197,2142,Spring 2014,1:Undergraduate,ENGL 215,JOLDI,0,0,0,0,0,0,0,0,14,0,0,0,5,0,
1198,2142,Spring 2014,1:Undergraduate,ENGL 215,NIULX,0,0,0,0,0,0,0,0,16,0,0,0,2,0,
1199,2142,Spring 2014,1:Undergraduate,ENGL 220,VVWDH,5,1,9,4,9,2,2,0,0,0,1,1,0,2,
1200,2142,Spring 2014,1:Undergraduate,ENGL 225,TEGUH,0,2,5,0,4,2,0,7,0,2,1,2,0,0,
1201,2142,Spring 2014,1:Undergraduate,ENGL 306,DXYJG,13,4,3,1,2,0,2,2,5,1,0,0,0,0,
1202,2142,Spring 2014,1:Undergraduate,ENGL 308C,JPWLX,3,3,4,2,6,4,0,2,2,1,1,1,1,0,
1203,2142,Spring 2014,1:Undergraduate,ENGL 311,UYYWH,4,7,4,4,0,0,0,0,0,0,0,0,1,0,
1204,2142,Spring 2014,1:Undergraduate,ENGL 314,SOUIG,0,0,0,0,0,0,0,0,23,0,0,0,0,0,
1205,2142,Spring 2014,1:Undergraduate,ENGL 315,SOUIG,0,0,0,0,0,0,0,0,21,0,0,0,0,0,
1206,2142,Spring 2014,1:Undergraduate,ENGL 316,SOUIG,0,0,0,0,0,0,0,0,22,0,0,0,0,0,
1207,2142,Spring 2014,1:Undergraduate,ENGL 320,FYKNI,3,6,5,4,5,0,2,0,0,0,0,1,0,0,
1208,2142,Spring 2014,1:Undergraduate,ENGL 320,TPNPI,10,4,2,8,0,0,0,0,0,1,0,0,0,0,
1209,2142,Spring 2014,1:Undergraduate,ENGL 323,KNFNH,3,5,0,1,1,0,0,1,0,1,0,1,0,0,
1210,2142,Spring 2014,1:Undergraduate,ENGL 326,DDTIX,8,1,2,1,4,7,0,1,0,1,0,1,0,0,
1211,2142,Spring 2014,1:Undergraduate,ENGL 328,UKILI,4,1,4,3,4,0,3,1,0,0,0,0,0,1,
1212,2142,Spring 2014,1:Undergraduate,ENGL 336,VDHAI,0,2,3,7,2,0,0,1,0,0,0,0,0,0,
1213,2142,Spring 2014,1:Undergraduate,ENGL 342,TROTH,6,9,2,4,3,1,3,1,0,0,0,0,0,0,
1214,2142,Spring 2014,1:Undergraduate,ENGL 344,KNFNH,14,5,3,6,2,1,1,0,0,0,0,1,2,0,
1215,2142,Spring 2014,1:Undergraduate,ENGL 350,TROTH,5,14,4,3,3,0,0,1,0,0,0,2,0,0,
1216,2142,Spring 2014,1:Undergraduate,ENGL 360,VVWDH,1,3,3,2,2,1,0,0,0,1,0,1,1,0,
1217,2142,Spring 2014,1:Undergraduate,ENGL 406,NIULX,4,6,3,2,2,1,0,0,0,0,2,0,0,0,
1218,2142,Spring 2014,1:Undergraduate,ENGL 406L,NIULX,4,6,3,2,2,1,0,0,0,0,2,0,0,0,
1219,2142,Spring 2014,1:Undergraduate,ENGL 417,TEGUH,1,7,1,7,5,1,2,1,1,1,0,0,0,0,
1220,2142,Spring 2014,1:Undergraduate,ENGL 420,UTFHI,1,6,2,2,0,1,2,0,0,0,0,0,0,2,
1221,2142,Spring 2014,1:Undergraduate,ENGL 424,KNFNH,12,2,0,2,0,0,0,0,0,0,0,0,0,0,
1222,2142,Spring 2014,1:Undergraduate,ENGL 465C,UKILI,4,2,2,2,1,0,0,0,0,0,0,0,0,0,
1223,2142,Spring 2014,1:Undergraduate,ENGL 480,NIULX,1,4,1,5,1,0,1,0,0,0,0,0,0,0,
1224,2142,Spring 2014,1:Undergraduate,ENGL 490,UYYWH,0,0,0,0,0,0,0,0,50,0,0,0,0,0,
1225,2142,Spring 2014,1:Undergraduate,ENGR 115,RSHRF,9,3,3,1,1,2,1,1,0,0,0,0,1,2,
1226,2142,Spring 2014,1:Undergraduate,ENGR 210,GJUPH,6,1,9,1,2,3,0,0,0,1,0,0,0,0,
1227,2142,Spring 2014,1:Undergraduate,ENGR 211,GJUPH,6,2,8,2,3,5,1,0,0,0,0,0,0,0,
1228,2142,Spring 2014,1:Undergraduate,ENGR 215,PGMMI,9,6,8,3,3,4,2,0,0,0,0,0,0,0,
1229,2142,Spring 2014,1:Undergraduate,ENGR 225,RCSKI,3,10,5,3,1,7,2,2,0,0,0,3,0,0,
1230,2142,Spring 2014,1:Undergraduate,ENGR 305,PGMMI,4,3,3,3,0,0,1,0,0,0,0,0,0,1,
1231,2142,Spring 2014,1:Undergraduate,ENGR 313,QNSGI,5,0,3,6,3,3,3,3,0,0,0,1,0,1,
1232,2142,Spring 2014,1:Undergraduate,ENGR 322,PLCMX,0,3,9,3,3,4,2,2,0,1,0,0,0,0,
1233,2142,Spring 2014,1:Undergraduate,ENGR 325,QNSGI,2,2,1,2,3,2,2,5,0,0,1,1,0,1,
1234,2142,Spring 2014,1:Undergraduate,ENGR 326,VOHPG,3,3,7,2,3,8,0,1,0,4,0,0,0,2,
1235,2142,Spring 2014,1:Undergraduate,ENGR 330,GJUPH,6,3,6,7,7,4,3,0,0,2,0,0,0,0,
1236,2142,Spring 2014,1:Undergraduate,ENGR 331,SAOSF,8,1,7,0,6,13,2,6,0,0,0,3,0,0,
1237,2142,Spring 2014,1:Undergraduate,ENGR 333,DCVBH,3,0,6,1,1,8,0,1,0,0,1,3,0,1,
1238,2142,Spring 2014,1:Undergraduate,ENGR 351,FGFIX,5,3,4,2,2,1,2,0,0,0,0,0,0,0,
1239,2142,Spring 2014,1:Undergraduate,ENGR 410,VKIII,8,4,8,6,2,3,3,1,0,0,0,0,0,0,
1240,2142,Spring 2014,1:Undergraduate,ENGR 416,NYMMU,4,1,9,1,0,1,3,1,0,3,0,0,0,0,
1241,2142,Spring 2014,1:Undergraduate,ENGR 440,VXNVH,4,3,6,4,7,4,0,1,0,0,0,0,0,0,
1242,2142,Spring 2014,1:Undergraduate,ENGR 443,UJXIG,1,1,10,7,2,0,0,0,0,0,0,2,1,0,
1243,2142,Spring 2014,1:Undergraduate,ENGR 451,VOHPG,5,3,5,1,0,1,0,0,1,1,0,1,0,0,
1244,2142,Spring 2014,1:Undergraduate,ENGR 471,NYMMU,3,2,6,2,2,2,0,0,0,0,0,2,0,0,
1245,2142,Spring 2014,1:Undergraduate,ENGR 481,PLCMX,7,0,7,0,0,3,0,0,0,0,0,0,1,0,
1246,2142,Spring 2014,1:Undergraduate,ENGR 492,FGFIX,8,9,1,10,0,0,0,0,0,0,0,0,0,0,
1247,2142,Spring 2014,1:Undergraduate,ENST 120,MDTLX,0,0,0,0,0,0,0,0,15,0,0,0,2,0,
1248,2142,Spring 2014,1:Undergraduate,ENST 295,MDTLX,6,10,1,1,2,0,0,1,0,0,0,1,0,0,
1249,2142,Spring 2014,1:Undergraduate,ENVS 220,AGGUH,13,4,12,1,6,6,2,1,0,1,1,1,2,4,
1250,2142,Spring 2014,1:Undergraduate,ENVS 230,POEIX,8,7,7,5,2,2,4,3,0,3,0,1,0,0,
1251,2142,Spring 2014,1:Undergraduate,ENVS 308,YWFDM,11,7,2,1,4,1,1,1,4,0,0,2,3,1,
1252,2142,Spring 2014,1:Undergraduate,ENVS 350,WVERF,6,4,11,4,8,7,1,5,0,1,0,2,0,0,
1253,2142,Spring 2014,1:Undergraduate,ENVS 370,POEIX,1,5,3,2,2,2,0,1,0,0,0,0,0,0,
1254,2142,Spring 2014,1:Undergraduate,ENVS 411,POEIX,7,8,6,11,3,0,0,1,0,0,0,0,0,0,
1255,2142,Spring 2014,1:Undergraduate,ENVS 450,FYDZF,5,1,4,1,4,2,1,0,0,0,0,0,0,0,
1256,2142,Spring 2014,1:Undergraduate,ES   105,DBARF,11,8,0,5,1,0,2,1,2,2,0,0,0,0,
1257,2142,Spring 2014,1:Undergraduate,ES   105,IOBFT,5,5,3,9,8,3,0,1,1,3,0,0,2,0,
1258,2142,Spring 2014,1:Undergraduate,ES   106,TRPMU,14,0,3,1,0,4,0,1,9,1,0,0,1,0,
1259,2142,Spring 2014,1:Undergraduate,ES   245,TRPMU,4,0,5,2,0,1,1,0,2,1,0,1,0,2,
1260,2142,Spring 2014,1:Undergraduate,ES   306,HGNHI,15,2,2,3,1,0,0,2,0,2,0,1,0,0,
1261,2142,Spring 2014,1:Undergraduate,ES   308,HGNHI,25,11,21,7,6,7,3,5,13,2,0,2,3,2,
1262,2142,Spring 2014,1:Undergraduate,ES   310,VDHAI,3,2,1,4,4,2,0,1,0,0,0,3,0,0,
1263,2142,Spring 2014,1:Undergraduate,ES   336,VDHAI,1,5,1,3,0,2,0,0,0,0,0,0,0,0,
1264,2142,Spring 2014,1:Undergraduate,ES   480,TRPMU,0,0,0,0,0,0,0,0,20,0,0,0,0,0,
1265,2142,Spring 2014,1:Undergraduate,FILM 102,UTULI,48,25,5,3,0,1,0,0,4,0,0,0,0,0,
1266,2142,Spring 2014,1:Undergraduate,FILM 306,KGHEI,3,6,14,4,7,4,7,7,4,2,7,3,7,3,
1267,2142,Spring 2014,1:Undergraduate,FILM 318,KGHEI,5,2,4,2,1,0,2,1,0,0,0,0,0,4,
1268,2142,Spring 2014,1:Undergraduate,FILM 350,JRFMI,3,3,1,5,2,4,3,1,0,1,0,1,0,0,
