,term code,Term,level,subj_code,subj_desc,crse_number,seq_number,Instructor,A,A+,A-,B,B+,B-,C,C+,C-,D,D+,D-,F,I,NP,P,S,U,W
2569,201510,Spr2015,GR,IH,Interdisciplinary Humanities,299,003,"HATTON,NIGEL DE JUAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2570,201510,Spr2015,GR,IH,Interdisciplinary Humanities,299,012,"DALE,RICHARD ALAN CLARKE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2571,201510,Spr2015,GR,IH,Interdisciplinary Humanities,299,008,"HATTON,NIGEL DE JUAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2572,201510,Spr2015,GR,IH,Interdisciplinary Humanities,299,009,"REBHUN,LINDA ANN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2573,201510,Spr2015,GR,IH,Interdisciplinary Humanities,299,010,"MOYES,HOLLEY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2574,201510,Spr2015,GR,IH,Interdisciplinary Humanities,299,011,"MOYES,HOLLEY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2575,201510,Spr2015,GR,IH,Interdisciplinary Humanities,299,013,"SIFUENTEZ,MARIO JIMENEZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2576,201510,Spr2015,GR,IH,Interdisciplinary Humanities,202,001,"MOSTERN,RUTH ANN",5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2577,201510,Spr2015,GR,IH,Interdisciplinary Humanities,298,001,"ALDENDERFER,MARK STEVEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
2578,201510,Spr2015,GR,IH,Interdisciplinary Humanities,205,001,"MOSTERN,RUTH ANN",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,201510,Spr2015,GR,IH,Interdisciplinary Humanities,210,001,"TORRES-ROUFF,CHRISTINA",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,201510,Spr2015,GR,IH,Interdisciplinary Humanities,206,001,"RYAVEC,KARL ERNEST",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2581,201510,Spr2015,GR,IH,Interdisciplinary Humanities,230,001,"MARTIN-RODRIGUEZ,MANUEL M",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2582,201510,Spr2015,GR,IH,Interdisciplinary Humanities,297,001,"MOSTERN,RUTH ANN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,201510,Spr2015,GR,IH,Interdisciplinary Humanities,297,002,"LOPEZ CALVO,IGNACIO",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2584,201510,Spr2015,GR,IH,Interdisciplinary Humanities,297,004,"DELUGAN,ROBIN MARIA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2585,201510,Spr2015,GR,IH,Interdisciplinary Humanities,297,003,"CAMFIELD,GREGG EARL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2586,201510,Spr2015,GR,IH,Interdisciplinary Humanities,296,001,"REBHUN,LINDA ANN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2587,201510,Spr2015,GR,IH,Interdisciplinary Humanities,296,004,"MOSTERN,RUTH ANN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2588,201510,Spr2015,GR,IH,Interdisciplinary Humanities,296,005,"DELUGAN,ROBIN MARIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2589,201510,Spr2015,GR,IH,Interdisciplinary Humanities,296,003,"HULL,KATHLEEN L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2590,201510,Spr2015,GR,MATH,Mathematics,291,001,"MARCIA,ROUMMEL FUERTES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
2591,201510,Spr2015,GR,MATH,Mathematics,292,001,"BLANCHETTE,FRANCOIS ALAIN",3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2592,201510,Spr2015,GR,MATH,Mathematics,270,001,"ZANZUCCHI,ANNE E",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,201510,Spr2015,GR,MATH,Mathematics,222,001,"KHATRI,SHILPA MADANGOPAL",0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2594,201510,Spr2015,GR,MATH,Mathematics,132,001,"PETRA,NOEMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2595,201510,Spr2015,GR,MATH,Mathematics,131,001,"MARCIA,ROUMMEL FUERTES",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,201510,Spr2015,GR,MATH,Mathematics,181,001,"BHAT,HARISH SUBRAHMANYA",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2597,201510,Spr2015,GR,MATH,Mathematics,223,001,"ILAN,BOAZ",7,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2598,201510,Spr2015,GR,MATH,Mathematics,122,001,"SINDI,SUZANNE SORAYA",3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,201510,Spr2015,GR,MATH,Mathematics,232,001,"TOKMAN,MAYYA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2600,201510,Spr2015,GR,MATH,Mathematics,126,001,"NGUYEN,HOANG NGAN",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2601,201510,Spr2015,GR,ME,Mechanical Engineering,202,001,"DIAZ,GERARDO CRISTIAN",1,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2602,201510,Spr2015,GR,ME,Mechanical Engineering,231,001,"MODEST,MICHAEL F",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2603,201510,Spr2015,GR,ME,Mechanical Engineering,261,001,"LEE,MIN HWAN",3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2604,201510,Spr2015,GR,MSE,Materials Science & Engr,113,001,"COWLES,AARON ALDEN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,201510,Spr2015,GR,PHYS,Physics,293,001,"CHIEN,CHIH CHUN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
2606,201510,Spr2015,GR,PHYS,Physics,212,001,"GOPINATHAN,AJAY",4,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2607,201510,Spr2015,GR,PHYS,Physics,244,001,"TIAN,LIN",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,201510,Spr2015,GR,PHYS,Physics,237,001,"CHIEN,CHIH CHUN",2,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,201510,Spr2015,GR,PHYS,Physics,209,001,"HIRST,LINDA S",2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2610,201510,Spr2015,GR,POLI,Political Science,299,001,"NICHOLSON,STEPHEN P",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2611,201510,Spr2015,GR,POLI,Political Science,299,002,"HIBBING,MATTHEW VERNON",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2612,201510,Spr2015,GR,POLI,Political Science,299,003,"TROUNSTINE,JESSICA LUCE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2613,201510,Spr2015,GR,POLI,Political Science,260,001,"FORTUNATO,DAVID",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2614,201510,Spr2015,GR,POLI,Political Science,290,001,"HANSFORD,THOMAS GEOFFREY",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2615,201510,Spr2015,GR,POLI,Political Science,290,002,"NICHOLSON,STEPHEN P",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2616,201510,Spr2015,GR,POLI,Political Science,290,004,"FORTUNATO,DAVID",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2617,201510,Spr2015,GR,POLI,Political Science,290,003,"MONROE,NATHAN W",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2618,201510,Spr2015,GR,POLI,Political Science,230,001,"HUANG,HAIFENG",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2619,201510,Spr2015,GR,POLI,Political Science,223,001,"HANSFORD,THOMAS GEOFFREY",4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,201510,Spr2015,GR,POLI,Political Science,251,001,"HIBBING,MATTHEW VERNON",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2621,201510,Spr2015,GR,POLI,Political Science,211,001,"CONRAD,COURTENAY RYALS",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2622,201510,Spr2015,GR,PSY,Psychology,212,001,"VEVEA,JACK LEWIS",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2623,201510,Spr2015,GR,PSY,Psychology,212,002,"LAI,KEKE",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,201510,Spr2015,GR,PSY,Psychology,290,001,"WIEBE,DEBORAH JEAN",3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2625,201510,Spr2015,GR,PSY,Psychology,290,002,"WALLE,ERIC ALF",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2626,201510,Spr2015,GR,PSY,Psychology,290,003,"GILGER,JEFFREY WILLIAM",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2627,201510,Spr2015,GR,PSY,Psychology,297,011,"CAMERON,LINDA DIANE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2628,201510,Spr2015,GR,PSY,Psychology,297,055,"SHADISH,WILLIAM R",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2629,201510,Spr2015,GR,PSY,Psychology,297,110,"WALLANDER,JAN L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2630,201510,Spr2015,GR,PSY,Psychology,297,077,"SONG,ANNA VANIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2631,201510,Spr2015,GR,PSY,Psychology,297,132,"BROWN,PAUL M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2632,201510,Spr2015,GR,PSY,Psychology,200B,001,"WALLANDER,JAN L",3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2633,201510,Spr2015,GR,PSY,Psychology,202B,001,"DEPAOLI,SARAH ANN",5,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2634,201510,Spr2015,GR,PSY,Psychology,204,001,"SHADISH,WILLIAM R",8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2635,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,291,001,"CLEARY,MICHAEL DAVID",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
2636,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,292,004,"HOYER,KATRINA KAYE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2637,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,292,005,"OJCIUS,DAVID MARCELO",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2638,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,292,007,"LOOTS,GABRIELA G",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2639,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,292,006,"ORTIZ,RUDY M",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2640,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,292,003,"DAWSON,MICHAEL",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,292,009,"MCCLOSKEY,KARA ELIZABETH",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2642,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,292,010,"CLEARY,MICHAEL DAVID",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2643,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,292,016,"OVIEDO,NESTOR J",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2644,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,292,017,"LIWANG,ANDY CHANG-CHUNG",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2645,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,292,018,"BARLOW,MIRIAM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2646,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,292,020,"WOLF,FREDERICK WILLIAM",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2647,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,292,021,"FILIPP,FABIAN VOLKER",5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2648,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,292,023,"HART,STEPHEN COERT",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,292,025,"ESCOBAR,ARIEL LUIS MANUEL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,292,013,"LIWANG,PATRICIA JEAN",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2651,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,292,026,"SAHA,RAMENDRA N",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2652,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,292,024,"KITAZAWA,MASASHI",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2653,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,292,027,"MUNOZ VAN DEN EYNDE,VICTOR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2654,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,293,004,"HOYER,KATRINA KAYE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2655,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,293,005,"OJCIUS,DAVID MARCELO",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2656,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,293,007,"LOOTS,GABRIELA G",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2657,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,293,006,"ORTIZ,RUDY M",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2658,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,293,003,"DAWSON,MICHAEL",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,293,009,"MCCLOSKEY,KARA ELIZABETH",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,293,010,"CLEARY,MICHAEL DAVID",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2661,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,293,016,"OVIEDO,NESTOR J",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,293,017,"BARLOW,MIRIAM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2663,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,293,019,"WOLF,FREDERICK WILLIAM",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2664,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,293,020,"FILIPP,FABIAN VOLKER",5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2665,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,293,021,"HART,STEPHEN COERT",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2666,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,293,022,"KITAZAWA,MASASHI",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2667,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,293,023,"ESCOBAR,ARIEL LUIS MANUEL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2668,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,293,025,"SAHA,RAMENDRA N",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2669,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,293,013,"LIWANG,PATRICIA JEAN",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2670,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,293,026,"MUNOZ VAN DEN EYNDE,VICTOR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2671,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,293,024,"LIWANG,ANDY CHANG-CHUNG",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2672,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,202,001,"LIWANG,ANDY CHANG-CHUNG",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2673,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,212,001,"FORMAN,HENRY JAY",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2674,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,298,002,"HOYER,KATRINA KAYE",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2675,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,298,004,"HOYER,KATRINA KAYE",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2676,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,270,001,"ZANZUCCHI,ANNE E",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2677,201510,Spr2015,GR,QSB,Quantitative & Systems Biology,245,001,"DAWSON,MICHAEL",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2678,201510,Spr2015,GR,SOC,Sociology,260,001,"BEATTIE,IRENEE ROSE",6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2679,201510,Spr2015,GR,SOC,Sociology,201,001,"VALDEZ,ZULEMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2680,201510,Spr2015,GR,SOC,Sociology,210,001,"DODSON,KYLE L",3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2681,201510,Spr2015,GR,SOC,Sociology,282,001,"GOLASH BOZA,TANYA MARIA",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682,201510,Spr2015,GR,SOC,Sociology,215,001,"VALDEZ,ZULEMA",2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683,201510,Spr2015,ND,GASP,Global Arts Studies Program,034,001,"SAMUELSON,JENNIFER MARIE",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2684,201510,Spr2015,ND,MATH,Mathematics,024,001,"VU,THAI LUAN",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2685,201510,Spr2015,ND,MGMT,Management,028,001,"VILHAUER,CRAIG RAMEY",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2686,201510,Spr2015,ND,MGMT,Management,027,001,"SIROGIANNIS,GEORGE ANDREAS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2687,201510,Spr2015,ND,NSED,Natural Sciences Education,174,001,"SALISBURY,MARY DOWER",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2688,201510,Spr2015,ND,PHYS,Physics,111,001,"GHOSH,SAYANTANI",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2689,201510,Spr2015,ND,PHYS,Physics,160,001,"XU,JING",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,201510,Spr2015,ND,PHYS,Physics,112,001,"GOPINATHAN,AJAY",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2691,201510,Spr2015,ND,PHYS,Physics,122,001,"GHOSH,SAYANTANI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2692,201510,Spr2015,ND,PHYS,Physics,126,001,"TIAN,LIN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2693,201510,Spr2015,ND,PHYS,Physics,144,001,"TIAN,LIN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2694,201510,Spr2015,ND,PHYS,Physics,109,001,"HIRST,LINDA S",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2695,201510,Spr2015,ND,PSY,Psychology,001,001,"ALTMAN,MEAGHAN N",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2696,201510,Spr2015,ND,SPAN,Spanish,003,001,"VALESI,MARCO",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2697,201510,Spr2015,ND,WH,World Heritage,004,001,"RYAVEC,KARL ERNEST",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2698,201510,Spr2015,UG,ANTH,Anthropology,003,001,"MOYES,HOLLEY",5,3,6,16,9,9,8,10,1,1,0,0,1,0,0,0,0,0,0
2699,201510,Spr2015,UG,ANTH,Anthropology,120,001,"REBHUN,LINDA ANN",15,6,8,5,5,2,4,3,1,0,0,0,1,0,0,0,0,0,0
2700,201510,Spr2015,UG,ANTH,Anthropology,150,001,"JARRELL,HEATHER M",4,1,8,5,6,0,5,2,1,1,0,2,2,0,0,0,0,0,0
2701,201510,Spr2015,UG,ANTH,Anthropology,162,001,"JARRELL,HEATHER M",2,2,0,4,3,5,2,4,2,2,3,0,1,0,0,0,0,0,0
2702,201510,Spr2015,UG,ANTH,Anthropology,190,001,"HUNDLE,ANNEETH KAUR",8,0,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2703,201510,Spr2015,UG,ANTH,Anthropology,170,001,"DELUGAN,ROBIN MARIA",7,10,5,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2704,201510,Spr2015,UG,ANTH,Anthropology,142,001,"HULL,KATHLEEN L",4,0,3,5,4,1,3,3,2,0,0,0,2,0,0,0,0,0,1
2705,201510,Spr2015,UG,ANTH,Anthropology,179,001,"TORRES-ROUFF,CHRISTINA",4,0,2,4,2,2,0,0,0,0,0,0,2,0,0,0,0,0,1
2706,201510,Spr2015,UG,ARTS,Art,003,001,"GOMEZ,PAUL RICHARD",4,0,13,3,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2707,201510,Spr2015,UG,ARTS,Art,115,001,"RAMICOVA,DUNA L.",26,1,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2708,201510,Spr2015,UG,ARTS,Art,171,001,"GOMEZ,PAUL RICHARD",12,0,5,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2709,201510,Spr2015,UG,ARTS,Art,009,001,"BHAUMIK,SITA KURATOMI",5,2,8,2,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0
2710,201510,Spr2015,UG,ARTS,Art,141,001,"BHAUMIK,SITA KURATOMI",3,0,5,3,4,6,1,3,1,0,0,0,1,0,0,0,0,0,0
2711,201510,Spr2015,UG,ARTS,Art,002A,001,"WALSH,LORRAINE CECILE",11,1,5,2,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2712,201510,Spr2015,UG,ARTS,Art,002B,001,"WALSH,LORRAINE CECILE",17,3,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
2713,201510,Spr2015,UG,ARTS,Art,021,001,"LECOCQ,KAREN ELIZABETH",10,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2714,201510,Spr2015,UG,ARTS,Art,023,001,"LOPEZ CRAIG,TONYA ANN",2,8,2,3,7,1,0,0,1,0,0,1,2,0,0,0,0,0,1
2715,201510,Spr2015,UG,ARTS,Art,028,001,"GALE,EMILY MARGOT",2,0,2,3,4,5,6,10,0,0,1,0,1,0,0,0,0,0,1
2716,201510,Spr2015,UG,ARTS,Art,103,001,"RAMICOVA,DUNA L.",24,3,7,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2717,201510,Spr2015,UG,ARTS,Art,159,001,"LECOCQ,KAREN ELIZABETH",16,5,2,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2718,201510,Spr2015,UG,ARTS,Art,190,001,"WALSH,LORRAINE CECILE",20,6,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
2719,201510,Spr2015,UG,ARTS,Art,152,001,"GALE,EMILY MARGOT",2,0,3,5,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2720,201510,Spr2015,UG,ARTS,Art,031,001,"GALE,EMILY MARGOT",1,0,3,7,3,9,0,2,1,0,2,0,0,0,0,0,0,0,0
2721,201510,Spr2015,UG,ARTS,Art,170,001,"GOMEZ,PAUL RICHARD",8,0,4,3,3,2,1,0,0,1,1,0,1,0,0,0,0,0,0
2722,201510,Spr2015,UG,ARTS,Art,142,001,"YOSHIDA,KENICHI",1,0,4,4,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0
2723,201510,Spr2015,UG,ARTS,Art,017,001,"BEASTER-JONES,JAYSON MC KE",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2724,201510,Spr2015,UG,ARTS,Art,006,001,"KAMINSKY,DAVID LESLIE",1,0,2,7,2,1,0,0,0,1,0,1,2,0,0,0,0,0,0
2725,201510,Spr2015,UG,BIO,Biological Sciences,003,001,"DULAI,KANWALJIT SINGH",23,0,8,8,4,10,3,8,3,2,4,0,0,0,0,0,0,0,1
2726,201510,Spr2015,UG,BIO,Biological Sciences,001,001,"BEASTER-JONES,LAURA EMILY",7,0,4,48,3,14,52,4,13,16,3,3,11,0,0,0,0,0,3
2727,201510,Spr2015,UG,BIO,Biological Sciences,001,020,"BEASTER-JONES,LAURA EMILY",9,0,5,52,4,22,70,8,9,13,8,1,9,0,0,0,0,0,3
2728,201510,Spr2015,UG,BIO,Biological Sciences,120,001,"PAILO,CHRISTIANE",9,0,8,18,6,14,8,5,1,1,0,0,2,0,0,0,0,0,1
2729,201510,Spr2015,UG,BIO,Biological Sciences,130,001,"MORAN,EMILY VICTORIA",1,1,2,3,6,4,2,3,8,2,0,2,1,0,0,0,0,0,0
